ChIN,Annotation1,Annotation2,ID
268,Zm00001d001753,Zm00001d018361,26359
268,Zm00001d018355,Zm00001d018361,26360
268,Zm00001d018356,Zm00001d018361,26361
40,Zm00001d001753,Zm00001d018358,26362
40,Zm00001d018355,Zm00001d018358,26363
40,Zm00001d001753,Zm00001d018359,26364
40,Zm00001d018355,Zm00001d018359,26365
3,Zm00001d018355,Zm00001d018358,26366
3,Zm00001d001753,Zm00001d018358,26367
3,Zm00001d018355,Zm00001d018358,26368
72,Zm00001d018356,Zm00001d018358,26369
72,Zm00001d018356,Zm00001d018359,26370
9,Zm00001d018358,Zm00001d018360,26371
9,Zm00001d018358,Zm00001d018361,26372
293,Zm00001d018359,Zm00001d018363,26373
293,Zm00001d018360,Zm00001d018363,26374
293,Zm00001d018361,Zm00001d018363,26375
293,Zm00001d018362,Zm00001d018363,26376
293,Zm00001d018359,Zm00001d018364,26377
293,Zm00001d018360,Zm00001d018364,26378
293,Zm00001d018361,Zm00001d018364,26379
293,Zm00001d018362,Zm00001d018364,26380
293,Zm00001d018359,Zm00001d018365,26381
293,Zm00001d018360,Zm00001d018365,26382
293,Zm00001d018361,Zm00001d018365,26383
293,Zm00001d018362,Zm00001d018365,26384
4,Zm00001d018359,Zm00001d018362,26385
16,Zm00001d018359,Zm00001d018364,26386
16,Zm00001d018359,Zm00001d018365,26387
5,Zm00001d018359,Zm00001d018363,26388
438,Zm00001d018359,Zm00001d018363,26389
438,Zm00001d018360,Zm00001d018363,26390
438,Zm00001d018361,Zm00001d018363,26391
438,Zm00001d018362,Zm00001d018363,26392
438,Zm00001d018359,Zm00001d018364,26393
438,Zm00001d018360,Zm00001d018364,26394
438,Zm00001d018361,Zm00001d018364,26395
438,Zm00001d018362,Zm00001d018364,26396
438,Zm00001d018359,Zm00001d018365,26397
438,Zm00001d018360,Zm00001d018365,26398
438,Zm00001d018361,Zm00001d018365,26399
438,Zm00001d018362,Zm00001d018365,26400
3,Zm00001d018359,Zm00001d018362,26401
3,Zm00001d018360,Zm00001d018362,26402
3,Zm00001d018361,Zm00001d018362,26403
71,Zm00001d018360,Zm00001d018362,26404
71,Zm00001d018361,Zm00001d018362,26405
7,Zm00001d018360,Zm00001d018362,26406
7,Zm00001d018361,Zm00001d018362,26407
3,Zm00001d018362,Zm00001d018916,26408
3,Zm00001d018362,Zm00001d018363,26409
3,Zm00001d018364,Zm00001d018366,26410
6,Zm00001d018365,Zm00001d018366,26411
3,Zm00001d018366,Zm00001d018367,26412
3,Zm00001d018366,Zm00001d018369,26413
135,Zm00001d018370,Zm00001d018371,26414
135,Zm00001d018370,Zm00001d018372,26415
143,Zm00001d018370,Zm00001d018371,26416
143,Zm00001d018370,Zm00001d018372,26417
7,Zm00001d018373,Zm00001d018374,26418
3,Zm00001d018374,Zm00001d018375,26419
3,Zm00001d018375,ENSRNA049446134,26420
3,Zm00001d018375,Zm00001d018379,26421
289,ENSRNA049446134,Zm00001d018380,26422
289,Zm00001d018378,Zm00001d018380,26423
289,Zm00001d018379,Zm00001d018380,26424
289,Zm00001d018380,Zm00001d018380,26425
3,Zm00001d018378,Zm00001d018380,26426
3,Zm00001d018378,Zm00001d018380,26427
4,Zm00001d018378,Zm00001d018380,26428
7,Zm00001d018382,Zm00001d018383,26429
3,Zm00001d018382,Zm00001d018383,26430
5,Zm00001d018383,Zm00001d018386,26431
3,Zm00001d018384,Zm00001d018386,26432
12,Zm00001d018386,Zm00001d018389,26433
11,Zm00001d018386,Zm00001d018388,26434
3,Zm00001d018386,Zm00001d018388,26435
7,Zm00001d018388,Zm00001d018390,26436
4,Zm00001d018388,ENSRNA049477141,26437
5,Zm00001d018388,Zm00001d018390,26438
3,Zm00001d018388,Zm00001d018390,26439
9,Zm00001d018389,Zm00001d018390,26440
8,Zm00001d018390,Zm00001d018393,26441
3,Zm00001d018390,Zm00001d018392,26442
4,ENSRNA049477141,Zm00001d018393,26443
4,Zm00001d018390,Zm00001d018393,26444
9,ENSRNA049477141,Zm00001d018393,26445
4,ENSRNA049477141,Zm00001d018399,26446
4,ENSRNA049477141,Zm00001d018393,26447
147,ENSRNA049477141,Zm00001d018392,26448
147,Zm00001d018391,Zm00001d018392,26449
147,Zm00001d018392,Zm00001d018392,26450
147,ENSRNA049477141,Zm00001d018393,26451
147,Zm00001d018391,Zm00001d018393,26452
147,Zm00001d018392,Zm00001d018393,26453
39,Zm00001d018391,Zm00001d018393,26454
3,Zm00001d018391,Zm00001d001755,26455
5,Zm00001d018391,Zm00001d001755,26456
5,Zm00001d018391,Zm00001d018394,26457
5,Zm00001d018391,Zm00001d018393,26458
4,Zm00001d018391,Zm00001d001755,26459
4,Zm00001d018391,Zm00001d018394,26460
50,Zm00001d018391,Zm00001d018393,26461
50,Zm00001d018392,Zm00001d018393,26462
3,Zm00001d018392,Zm00001d018399,26463
6,Zm00001d018392,Zm00001d001755,26464
6,Zm00001d018392,Zm00001d018394,26465
4,Zm00001d018392,Zm00001d018393,26466
3,Zm00001d018392,Zm00001d001754,26467
117,Zm00001d001754,Zm00001d001755,26468
117,Zm00001d018393,Zm00001d001755,26469
117,Zm00001d001754,Zm00001d018394,26470
117,Zm00001d018393,Zm00001d018394,26471
24,Zm00001d018393,Zm00001d001755,26472
24,Zm00001d018393,Zm00001d018394,26473
4,Zm00001d018393,Zm00001d018400,26474
5,Zm00001d018393,Zm00001d001755,26475
5,Zm00001d018393,Zm00001d018394,26476
3,Zm00001d018393,Zm00001d001756,26477
3,Zm00001d018393,Zm00001d018400,26478
4,Zm00001d001754,Zm00001d018398,26479
4,Zm00001d018393,Zm00001d018398,26480
6,Zm00001d001754,Zm00001d018399,26481
3,Zm00001d001754,Zm00001d001755,26482
3,Zm00001d001754,Zm00001d018394,26483
3,Zm00001d001754,Zm00001d018396,26484
25,Zm00001d001754,Zm00001d001755,26485
25,Zm00001d001754,Zm00001d018394,26486
52,Zm00001d001755,Zm00001d018395,26487
52,Zm00001d018394,Zm00001d018395,26488
52,Zm00001d001755,Zm00001d018396,26489
52,Zm00001d018394,Zm00001d018396,26490
52,Zm00001d001755,Zm00001d018397,26491
52,Zm00001d018394,Zm00001d018397,26492
11,Zm00001d001755,Zm00001d001756,26493
11,Zm00001d018394,Zm00001d001756,26494
11,Zm00001d001755,Zm00001d018400,26495
11,Zm00001d018394,Zm00001d018400,26496
11,Zm00001d001755,Zm00001d018401,26497
11,Zm00001d018394,Zm00001d018401,26498
8,Zm00001d001755,Zm00001d018398,26499
8,Zm00001d018394,Zm00001d018398,26500
8,Zm00001d001755,Zm00001d018399,26501
8,Zm00001d018394,Zm00001d018399,26502
4,Zm00001d001755,Zm00001d018399,26503
4,Zm00001d018394,Zm00001d018399,26504
7,Zm00001d001755,Zm00001d001756,26505
7,Zm00001d018394,Zm00001d001756,26506
7,Zm00001d001755,Zm00001d018400,26507
7,Zm00001d018394,Zm00001d018400,26508
6,Zm00001d001755,Zm00001d018399,26509
6,Zm00001d018394,Zm00001d018399,26510
4,Zm00001d018394,Zm00001d018399,26511
7,Zm00001d018394,Zm00001d018395,26512
7,Zm00001d018394,Zm00001d018396,26513
5,Zm00001d018396,Zm00001d018399,26514
15,Zm00001d018397,Zm00001d001756,26515
15,Zm00001d018397,Zm00001d018400,26516
15,Zm00001d018397,Zm00001d018401,26517
3,Zm00001d018397,Zm00001d018401,26518
3,Zm00001d018398,Zm00001d018401,26519
3,Zm00001d018397,Zm00001d001756,26520
3,Zm00001d018398,Zm00001d001756,26521
3,Zm00001d018397,Zm00001d018400,26522
3,Zm00001d018398,Zm00001d018400,26523
116,Zm00001d018397,Zm00001d001756,26524
116,Zm00001d018398,Zm00001d001756,26525
116,Zm00001d018399,Zm00001d001756,26526
116,Zm00001d018397,Zm00001d018400,26527
116,Zm00001d018398,Zm00001d018400,26528
116,Zm00001d018399,Zm00001d018400,26529
116,Zm00001d018397,Zm00001d018401,26530
116,Zm00001d018398,Zm00001d018401,26531
116,Zm00001d018399,Zm00001d018401,26532
129,Zm00001d018397,Zm00001d001756,26533
129,Zm00001d018398,Zm00001d001756,26534
129,Zm00001d018399,Zm00001d001756,26535
129,Zm00001d018397,Zm00001d018400,26536
129,Zm00001d018398,Zm00001d018400,26537
129,Zm00001d018399,Zm00001d018400,26538
129,Zm00001d018397,Zm00001d018401,26539
129,Zm00001d018398,Zm00001d018401,26540
129,Zm00001d018399,Zm00001d018401,26541
3,Zm00001d018399,Zm00001d018403,26542
9,Zm00001d018401,Zm00001d018403,26543
34,Zm00001d018403,Zm00001d018404,26544
5,Zm00001d018403,Zm00001d018404,26545
3,Zm00001d018403,Zm00001d018404,26546
3,Zm00001d018403,Zm00001d018404,26547
3,Zm00001d018404,Zm00001d018406,26548
4,Zm00001d018405,Zm00001d018409,26549
4,Zm00001d018406,Zm00001d018409,26550
7,Zm00001d018406,Zm00001d018410,26551
7,Zm00001d018406,Zm00001d018411,26552
9,Zm00001d018406,Zm00001d018408,26553
7,Zm00001d018407,Zm00001d018408,26554
10,Zm00001d018407,Zm00001d018409,26555
3,Zm00001d018407,Zm00001d018409,26556
120,ENSRNA049477984,Zm00001d018410,26557
120,Zm00001d018408,Zm00001d018410,26558
120,Zm00001d018409,Zm00001d018410,26559
120,zma,Zm00001d018410,26560
120,ENSRNA049477984,Zm00001d018411,26561
120,Zm00001d018408,Zm00001d018411,26562
120,Zm00001d018409,Zm00001d018411,26563
120,zma,Zm00001d018411,26564
120,ENSRNA049477984,Zm00001d018412,26565
120,Zm00001d018408,Zm00001d018412,26566
120,Zm00001d018409,Zm00001d018412,26567
120,zma,Zm00001d018412,26568
7,Zm00001d018408,Zm00001d018410,26569
7,Zm00001d018408,Zm00001d018411,26570
4,Zm00001d018409,Zm00001d018410,26571
4,Zm00001d018409,Zm00001d018411,26572
4,Zm00001d018409,Zm00001d018412,26573
5,ENSRNA049477984,Zm00001d018410,26574
5,Zm00001d018409,Zm00001d018410,26575
5,zma,Zm00001d018410,26576
5,ENSRNA049477984,Zm00001d018411,26577
5,Zm00001d018409,Zm00001d018411,26578
5,zma,Zm00001d018411,26579
4,Zm00001d018409,Zm00001d018412,26580
3,ENSRNA049477984,Zm00001d018410,26581
3,zma,Zm00001d018410,26582
3,ENSRNA049477984,Zm00001d018411,26583
3,zma,Zm00001d018411,26584
4,ENSRNA049477984,Zm00001d018410,26585
4,zma,Zm00001d018410,26586
4,ENSRNA049477984,Zm00001d018411,26587
4,zma,Zm00001d018411,26588
9,ENSRNA049477975,Zm00001d018410,26589
9,zma,Zm00001d018410,26590
9,ENSRNA049477975,Zm00001d018411,26591
9,zma,Zm00001d018411,26592
3,ENSRNA049477975,Zm00001d018412,26593
3,zma,Zm00001d018412,26594
9,ENSRNA049477975,Zm00001d018410,26595
9,ENSRNA049477975,Zm00001d018411,26596
3,Zm00001d018412,Zm00001d018413,26597
3,Zm00001d018412,Zm00001d018420,26598
5,Zm00001d018413,Zm00001d018419,26599
16,Zm00001d018413,Zm00001d018415,26600
6,Zm00001d018413,Zm00001d018419,26601
4,Zm00001d018413,Zm00001d018414,26602
5,Zm00001d018414,Zm00001d001757,26603
5,Zm00001d018414,Zm00001d018418,26604
5,Zm00001d018414,Zm00001d018415,26605
3,Zm00001d018414,Zm00001d001757,26606
3,Zm00001d018414,Zm00001d018418,26607
46,Zm00001d018414,Zm00001d018415,26608
46,Zm00001d018414,Zm00001d018416,26609
3,Zm00001d018414,Zm00001d018415,26610
4,Zm00001d018414,Zm00001d018416,26611
3,Zm00001d018414,Zm00001d001757,26612
3,Zm00001d018414,Zm00001d018418,26613
5,Zm00001d018414,Zm00001d018419,26614
3,Zm00001d018415,Zm00001d001757,26615
3,Zm00001d018415,Zm00001d018418,26616
6,Zm00001d018415,Zm00001d018419,26617
18,Zm00001d018416,Zm00001d001757,26618
18,Zm00001d018416,Zm00001d018418,26619
3,Zm00001d018416,Zm00001d018419,26620
3,Zm00001d018416,Zm00001d001757,26621
3,Zm00001d018416,Zm00001d018417,26622
3,Zm00001d018416,Zm00001d018418,26623
3,Zm00001d018416,Zm00001d018419,26624
3,Zm00001d018416,Zm00001d001757,26625
3,Zm00001d018416,Zm00001d018418,26626
10,Zm00001d018417,Zm00001d018419,26627
4,Zm00001d001757,Zm00001d018419,26628
29,Zm00001d001757,Zm00001d018420,26629
29,Zm00001d018418,Zm00001d018420,26630
4,Zm00001d018418,Zm00001d018420,26631
3,Zm00001d018419,Zm00001d018421,26632
3,Zm00001d018420,Zm00001d018421,26633
3,Zm00001d018420,Zm00001d018423,26634
5,Zm00001d018420,Zm00001d018421,26635
5,Zm00001d018420,Zm00001d018421,26636
4,Zm00001d018420,Zm00001d018421,26637
4,Zm00001d018424,Zm00001d018423,26638
5,Zm00001d018424,Zm00001d018423,26639
19,Zm00001d018425,Zm00001d018423,26640
3,Zm00001d018423,Zm00001d018428,26641
4,Zm00001d018423,Zm00001d018428,26642
5,Zm00001d018428,Zm00001d018430,26643
3,Zm00001d018428,Zm00001d001760,26644
216,Zm00001d001758,Zm00001d018430,26645
216,Zm00001d001759,Zm00001d018430,26646
216,Zm00001d018429,Zm00001d018430,26647
3,Zm00001d018430,Zm00001d001760,26648
6,Zm00001d018437,Zm00001d018438,26649
3,Zm00001d018437,Zm00001d018439,26650
4,Zm00001d018437,Zm00001d018439,26651
7,Zm00001d018438,Zm00001d018439,26652
3,Zm00001d018438,Zm00001d018440,26653
3,Zm00001d018438,Zm00001d001761,26654
3,Zm00001d018438,Zm00001d018440,26655
3,Zm00001d018439,Zm00001d018443,26656
5,Zm00001d018439,Zm00001d018441,26657
4,Zm00001d018439,Zm00001d018443,26658
36,Zm00001d018439,Zm00001d018443,26659
36,Zm00001d018440,Zm00001d018443,26660
36,Zm00001d018439,Zm00001d018444,26661
36,Zm00001d018440,Zm00001d018444,26662
42,Zm00001d001761,Zm00001d018443,26663
42,Zm00001d018439,Zm00001d018443,26664
42,Zm00001d018440,Zm00001d018443,26665
3,Zm00001d018440,Zm00001d018451,26666
26,Zm00001d001761,Zm00001d018443,26667
26,Zm00001d018440,Zm00001d018443,26668
3,Zm00001d001761,Zm00001d018444,26669
3,Zm00001d018440,Zm00001d018444,26670
3,Zm00001d001761,Zm00001d018443,26671
3,Zm00001d018440,Zm00001d018443,26672
3,Zm00001d018443,Zm00001d018452,26673
18,Zm00001d018447,Zm00001d018450,26674
5,Zm00001d018450,Zm00001d018451,26675
8,Zm00001d018450,Zm00001d018452,26676
141,Zm00001d018450,Zm00001d018455,26677
141,Zm00001d018451,Zm00001d018455,26678
141,Zm00001d018452,Zm00001d018455,26679
84,Zm00001d018451,Zm00001d018453,26680
84,Zm00001d018452,Zm00001d018453,26681
84,Zm00001d018451,Zm00001d018454,26682
84,Zm00001d018452,Zm00001d018454,26683
69,Zm00001d018451,Zm00001d018453,26684
69,Zm00001d018452,Zm00001d018453,26685
69,Zm00001d018451,Zm00001d018454,26686
69,Zm00001d018452,Zm00001d018454,26687
3,Zm00001d018452,Zm00001d018455,26688
3,Zm00001d018453,Zm00001d018455,26689
3,Zm00001d018454,Zm00001d018455,26690
40,Zm00001d018460,Zm00001d018461,26691
11,Zm00001d018460,Zm00001d018461,26692
3,Zm00001d018460,Zm00001d018467,26693
3,Zm00001d018461,Zm00001d018467,26694
4,Zm00001d018461,Zm00001d018464,26695
4,Zm00001d018462,Zm00001d018464,26696
851,ENSRNA049478017,Zm00001d018467,26697
851,Zm00001d018464,Zm00001d018467,26698
851,Zm00001d018465,Zm00001d018467,26699
851,Zm00001d018466,Zm00001d018467,26700
851,Zm00001d018467,Zm00001d018467,26701
851,Zm00001d018468,Zm00001d018467,26702
851,Zm00001d018469,Zm00001d018467,26703
851,Zm00001d018470,Zm00001d018467,26704
851,Zm00001d018471,Zm00001d018467,26705
851,ENSRNA049478017,Zm00001d018468,26706
851,Zm00001d018464,Zm00001d018468,26707
851,Zm00001d018465,Zm00001d018468,26708
851,Zm00001d018466,Zm00001d018468,26709
851,Zm00001d018467,Zm00001d018468,26710
851,Zm00001d018468,Zm00001d018468,26711
851,Zm00001d018469,Zm00001d018468,26712
851,Zm00001d018470,Zm00001d018468,26713
851,Zm00001d018471,Zm00001d018468,26714
851,ENSRNA049478017,Zm00001d018469,26715
851,Zm00001d018464,Zm00001d018469,26716
851,Zm00001d018465,Zm00001d018469,26717
851,Zm00001d018466,Zm00001d018469,26718
851,Zm00001d018467,Zm00001d018469,26719
851,Zm00001d018468,Zm00001d018469,26720
851,Zm00001d018469,Zm00001d018469,26721
851,Zm00001d018470,Zm00001d018469,26722
851,Zm00001d018471,Zm00001d018469,26723
851,ENSRNA049478017,Zm00001d018470,26724
851,Zm00001d018464,Zm00001d018470,26725
851,Zm00001d018465,Zm00001d018470,26726
851,Zm00001d018466,Zm00001d018470,26727
851,Zm00001d018467,Zm00001d018470,26728
851,Zm00001d018468,Zm00001d018470,26729
851,Zm00001d018469,Zm00001d018470,26730
851,Zm00001d018470,Zm00001d018470,26731
851,Zm00001d018471,Zm00001d018470,26732
851,ENSRNA049478017,Zm00001d018471,26733
851,Zm00001d018464,Zm00001d018471,26734
851,Zm00001d018465,Zm00001d018471,26735
851,Zm00001d018466,Zm00001d018471,26736
851,Zm00001d018467,Zm00001d018471,26737
851,Zm00001d018468,Zm00001d018471,26738
851,Zm00001d018469,Zm00001d018471,26739
851,Zm00001d018470,Zm00001d018471,26740
851,Zm00001d018471,Zm00001d018471,26741
851,ENSRNA049478017,Zm00001d018472,26742
851,Zm00001d018464,Zm00001d018472,26743
851,Zm00001d018465,Zm00001d018472,26744
851,Zm00001d018466,Zm00001d018472,26745
851,Zm00001d018467,Zm00001d018472,26746
851,Zm00001d018468,Zm00001d018472,26747
851,Zm00001d018469,Zm00001d018472,26748
851,Zm00001d018470,Zm00001d018472,26749
851,Zm00001d018471,Zm00001d018472,26750
23,Zm00001d018464,ENSRNA049478017,26751
4,Zm00001d018464,ENSRNA049478017,26752
4,Zm00001d018464,Zm00001d018465,26753
4,Zm00001d018464,Zm00001d018466,26754
3,Zm00001d018464,Zm00001d020339,26755
15,Zm00001d018464,ENSRNA049478017,26756
3,Zm00001d018466,Zm00001d018467,26757
4,ENSRNA049478017,Zm00001d018467,26758
4,Zm00001d018465,Zm00001d018467,26759
4,Zm00001d018466,Zm00001d018467,26760
3,ENSRNA049478017,Zm00001d018467,26761
3,Zm00001d018465,Zm00001d018467,26762
3,Zm00001d018466,Zm00001d018467,26763
3,ENSRNA049478017,Zm00001d018468,26764
3,Zm00001d018465,Zm00001d018468,26765
3,Zm00001d018466,Zm00001d018468,26766
4,ENSRNA049478017,Zm00001d018468,26767
4,Zm00001d018465,Zm00001d018468,26768
4,Zm00001d018466,Zm00001d018468,26769
3,Zm00001d018467,ENSRNA049477506,26770
3,Zm00001d018467,ENSRNA049477528,26771
3,Zm00001d018467,zma,26772
5,Zm00001d018468,Zm00001d018469,26773
5,Zm00001d018468,Zm00001d018470,26774
3,Zm00001d018471,Zm00001d018477,26775
6,Zm00001d018471,Zm00001d018473,26776
5,Zm00001d018472,Zm00001d018473,26777
3,Zm00001d018473,Zm00001d018474,26778
4,Zm00001d018473,Zm00001d018474,26779
3,Zm00001d018475,Zm00001d018533,26780
3,Zm00001d018475,Zm00001d018534,26781
3,Zm00001d018477,Zm00001d018478,26782
3,Zm00001d018477,Zm00001d018481,26783
185,Zm00001d018478,Zm00001d018481,26784
185,Zm00001d018479,Zm00001d018481,26785
18,Zm00001d018478,Zm00001d018481,26786
3,Zm00001d018478,Zm00001d018482,26787
85,Zm00001d018479,Zm00001d018481,26788
5,Zm00001d018479,Zm00001d018481,26789
6,Zm00001d018481,Zm00001d018484,26790
5,Zm00001d018481,Zm00001d018482,26791
3,Zm00001d018482,Zm00001d018483,26792
3,Zm00001d018482,Zm00001d018483,26793
9,Zm00001d018482,Zm00001d018483,26794
13,Zm00001d018483,Zm00001d018484,26795
4,Zm00001d018483,Zm00001d018484,26796
3,Zm00001d018483,Zm00001d018484,26797
8,Zm00001d018484,Zm00001d018488,26798
6,Zm00001d018484,Zm00001d018485,26799
26,Zm00001d018485,Zm00001d018488,26800
8,Zm00001d018485,Zm00001d018487,26801
6,Zm00001d018485,Zm00001d018487,26802
3,Zm00001d018485,Zm00001d018487,26803
145,Zm00001d018487,Zm00001d018488,26804
145,Zm00001d018487,Zm00001d018489,26805
145,Zm00001d018487,Zm00001d018490,26806
326,Zm00001d018487,Zm00001d018488,26807
326,Zm00001d018488,Zm00001d018488,26808
326,Zm00001d018487,Zm00001d018489,26809
326,Zm00001d018488,Zm00001d018489,26810
326,Zm00001d018487,Zm00001d018490,26811
326,Zm00001d018488,Zm00001d018490,26812
326,Zm00001d018487,Zm00001d018491,26813
326,Zm00001d018488,Zm00001d018491,26814
3,Zm00001d018487,Zm00001d018491,26815
3,Zm00001d018487,Zm00001d018491,26816
3,Zm00001d018488,Zm00001d018495,26817
5,Zm00001d018488,Zm00001d018491,26818
4,Zm00001d018488,Zm00001d018491,26819
3,Zm00001d018488,Zm00001d018495,26820
3,Zm00001d018490,Zm00001d018495,26821
3,Zm00001d018488,Zm00001d018496,26822
3,Zm00001d018490,Zm00001d018496,26823
3,Zm00001d018489,Zm00001d018494,26824
3,Zm00001d018490,Zm00001d018494,26825
3,Zm00001d018489,Zm00001d018495,26826
3,Zm00001d018490,Zm00001d018495,26827
8,Zm00001d018489,Zm00001d018491,26828
8,Zm00001d018490,Zm00001d018491,26829
3,Zm00001d018489,Zm00001d018494,26830
3,Zm00001d018489,Zm00001d018495,26831
5,Zm00001d018491,Zm00001d018494,26832
5,Zm00001d018491,Zm00001d018495,26833
3,Zm00001d018491,Zm00001d018494,26834
3,Zm00001d018491,Zm00001d018495,26835
10,Zm00001d018491,Zm00001d018494,26836
10,Zm00001d018491,Zm00001d018495,26837
4,Zm00001d018491,Zm00001d018498,26838
4,Zm00001d018494,Zm00001d018497,26839
115,Zm00001d018495,Zm00001d018497,26840
115,Zm00001d018496,Zm00001d018497,26841
6,Zm00001d018495,Zm00001d018498,26842
7,Zm00001d018496,Zm00001d018498,26843
67,Zm00001d018497,Zm00001d018498,26844
329,Zm00001d018498,Zm00001d018499,26845
329,Zm00001d018498,Zm00001d018500,26846
30,Zm00001d018498,Zm00001d018499,26847
6,Zm00001d018498,Zm00001d018500,26848
9,Zm00001d018498,Zm00001d018501,26849
3,Zm00001d018498,Zm00001d018501,26850
10,Zm00001d018499,Zm00001d018501,26851
3,Zm00001d018499,Zm00001d018501,26852
3,Zm00001d018500,Zm00001d018503,26853
5,Zm00001d018501,Zm00001d018502,26854
3,Zm00001d018501,Zm00001d018503,26855
3,Zm00001d018501,Zm00001d018502,26856
7,Zm00001d018501,Zm00001d018503,26857
20,Zm00001d018501,Zm00001d018502,26858
9,Zm00001d018501,Zm00001d018502,26859
4,Zm00001d018501,Zm00001d018502,26860
6,Zm00001d018502,Zm00001d018503,26861
3,Zm00001d018502,Zm00001d018503,26862
3,Zm00001d018503,Zm00001d018504,26863
7,Zm00001d018510,Zm00001d018511,26864
12,Zm00001d018511,Zm00001d018512,26865
4,Zm00001d018512,Zm00001d018513,26866
4,Zm00001d018512,Zm00001d018514,26867
21,Zm00001d018521,Zm00001d018522,26868
5,Zm00001d018521,Zm00001d018522,26869
3,Zm00001d018521,Zm00001d018523,26870
3,Zm00001d018521,Zm00001d018524,26871
4,Zm00001d018522,Zm00001d018523,26872
4,Zm00001d018522,Zm00001d018524,26873
110,Zm00001d018523,Zm00001d018525,26874
110,Zm00001d018524,Zm00001d018525,26875
110,Zm00001d018523,Zm00001d018526,26876
110,Zm00001d018524,Zm00001d018526,26877
3,Zm00001d018523,Zm00001d018528,26878
3,Zm00001d018524,Zm00001d018528,26879
4,Zm00001d018523,Zm00001d018527,26880
4,Zm00001d018524,Zm00001d018527,26881
3,Zm00001d018523,Zm00001d018531,26882
3,Zm00001d018524,Zm00001d018531,26883
4,Zm00001d018523,Zm00001d018525,26884
4,Zm00001d018524,Zm00001d018525,26885
4,Zm00001d018523,Zm00001d018526,26886
4,Zm00001d018524,Zm00001d018526,26887
3,Zm00001d018523,Zm00001d018529,26888
3,Zm00001d018524,Zm00001d018529,26889
9,Zm00001d018523,Zm00001d018525,26890
9,Zm00001d018524,Zm00001d018525,26891
9,Zm00001d018523,Zm00001d018526,26892
