Annotation1,Annotation2,ID
Zm00001d028952,Zm00001d028954,694
Zm00001d028953,Zm00001d028954,695
Zm00001d028958,Zm00001d028960,696
Zm00001d028958,Zm00001d028962,697
Zm00001d028958,Zm00001d028964,698
Zm00001d028958,Zm00001d028972,699
Zm00001d028960,Zm00001d028962,700
Zm00001d028960,Zm00001d028964,701
Zm00001d028960,Zm00001d028967,702
Zm00001d028960,Zm00001d028971,703
Zm00001d028962,Zm00001d028967,704
Zm00001d028962,Zm00001d028964,705
Zm00001d028967,Zm00001d028980,706
Zm00001d028967,Zm00001d028971,707
Zm00001d028972,Zm00001d028981,708
Zm00001d028973,Zm00001d028974,709
Zm00001d028975,Zm00001d028981,710
Zm00001d028981,Zm00001d028984,711
Zm00001d028984,Zm00001d028988,712
Zm00001d028984,Zm00001d022733,713
Zm00001d028992,Zm00001d028994,714
Zm00001d028992,Zm00001d028998,715
Zm00001d028992,Zm00001d029010,716
Zm00001d028995,Zm00001d029004,717
Zm00001d028996,Zm00001d028998,718
Zm00001d028998,Zm00001d029065,719
Zm00001d028999,Zm00001d029002,720
Zm00001d028999,Zm00001d029004,721
Zm00001d029002,Zm00001d029004,722
Zm00001d029004,Zm00001d029011,723
Zm00001d029004,Zm00001d029015,724
Zm00001d029004,Zm00001d029055,725
Zm00001d029004,Zm00001d029009,726
Zm00001d029004,Zm00001d029008,727
Zm00001d029009,Zm00001d029010,728
Zm00001d029010,Zm00001d029040,729
Zm00001d029011,Zm00001d029012,730
Zm00001d029011,Zm00001d029027,731
Zm00001d029011,Zm00001d029020,732
Zm00001d029012,Zm00001d029025,733
Zm00001d029015,Zm00001d029020,734
Zm00001d029015,Zm00001d029031,735
Zm00001d029020,Zm00001d029023,736
Zm00001d029020,Zm00001d029031,737
Zm00001d029023,Zm00001d029025,738
Zm00001d029023,Zm00001d029027,739
Zm00001d029025,Zm00001d029031,740
Zm00001d029025,Zm00001d029027,741
Zm00001d029027,Zm00001d029034,742
Zm00001d029028,Zm00001d029031,743
Zm00001d029031,Zm00001d029034,744
Zm00001d029034,Zm00001d029055,745
Zm00001d029034,Zm00001d029035,746
Zm00001d029034,Zm00001d029040,747
Zm00001d029034,Zm00001d029077,748
Zm00001d029036,Zm00001d029041,749
Zm00001d029036,Zm00001d029047,750
Zm00001d029036,Zm00001d029040,751
Zm00001d029036,Zm00001d029045,752
Zm00001d029036,Zm00001d029048,753
Zm00001d029040,Zm00001d029041,754
Zm00001d029040,Zm00001d029047,755
Zm00001d029040,Zm00001d029048,756
Zm00001d029040,Zm00001d029055,757
Zm00001d029041,Zm00001d029045,758
Zm00001d029041,Zm00001d029046,759
Zm00001d029045,Zm00001d029048,760
Zm00001d029045,Zm00001d029046,761
Zm00001d029047,Zm00001d029049,762
Zm00001d022738,Zm00001d029051,763
Zm00001d029052,Zm00001d022740,764
Zm00001d029052,Zm00001d029055,765
Zm00001d022740,Zm00001d029055,766
Zm00001d029055,Zm00001d029095,767
Zm00001d029055,Zm00001d029133,768
Zm00001d029055,Zm00001d029078,769
Zm00001d029055,Zm00001d029223,770
Zm00001d029056,Zm00001d029065,771
Zm00001d029061,Zm00001d029066,772
Zm00001d029062,Zm00001d029065,773
Zm00001d029065,Zm00001d029077,774
Zm00001d029065,Zm00001d029066,775
Zm00001d029066,Zm00001d029077,776
Zm00001d029066,Zm00001d029072,777
Zm00001d029066,Zm00001d029071,778
Zm00001d029071,Zm00001d029077,779
Zm00001d029071,Zm00001d029072,780
Zm00001d029072,Zm00001d029077,781
Zm00001d029077,Zm00001d029121,782
Zm00001d029078,Zm00001d029094,783
Zm00001d029078,Zm00001d029095,784
Zm00001d029078,Zm00001d029081,785
Zm00001d029078,Zm00001d029083,786
Zm00001d029078,Zm00001d029084,787
Zm00001d029081,Zm00001d029083,788
Zm00001d029081,Zm00001d029084,789
Zm00001d029091,Zm00001d029095,790
Zm00001d029094,Zm00001d029095,791
Zm00001d029094,Zm00001d029095,792
Zm00001d029094,Zm00001d029096,793
Zm00001d029095,Zm00001d029134,794
Zm00001d029095,Zm00001d029096,795
Zm00001d029096,Zm00001d029104,796
Zm00001d029096,Zm00001d029107,797
Zm00001d029096,Zm00001d029098,798
Zm00001d029100,Zm00001d029104,799
Zm00001d029100,Zm00001d029107,800
Zm00001d029102,Zm00001d029104,801
Zm00001d029104,Zm00001d029118,802
Zm00001d029105,Zm00001d029106,803
Zm00001d029108,Zm00001d029112,804
Zm00001d029108,Zm00001d029118,805
Zm00001d029120,Zm00001d029121,806
Zm00001d029120,Zm00001d029123,807
Zm00001d029121,Zm00001d029129,808
Zm00001d029121,Zm00001d029123,809
Zm00001d029124,Zm00001d029129,810
Zm00001d029130,Zm00001d029133,811
Zm00001d029133,Zm00001d029134,812
Zm00001d029133,Zm00001d029139,813
Zm00001d029134,Zm00001d029135,814
Zm00001d029134,Zm00001d029137,815
Zm00001d029134,Zm00001d029139,816
Zm00001d029135,Zm00001d029137,817
Zm00001d029135,Zm00001d029139,818
Zm00001d029137,Zm00001d029139,819
Zm00001d029140,Zm00001d029142,820
Zm00001d029150,Zm00001d029151,821
Zm00001d029152,Zm00001d029165,822
Zm00001d029166,ENSRNA049437912,823
Zm00001d029172,Zm00001d029188,824
Zm00001d029172,Zm00001d029174,825
Zm00001d029172,Zm00001d029177,826
Zm00001d029172,Zm00001d029180,827
Zm00001d029177,Zm00001d029189,828
Zm00001d029177,Zm00001d029180,829
Zm00001d029180,Zm00001d029192,830
Zm00001d029180,Zm00001d022743,831
Zm00001d029180,Zm00001d029188,832
Zm00001d029180,Zm00001d029196,833
Zm00001d029189,Zm00001d029192,834
Zm00001d029189,Zm00001d029196,835
Zm00001d029193,Zm00001d029212,836
Zm00001d029193,Zm00001d029196,837
Zm00001d029193,Zm00001d029198,838
Zm00001d029193,Zm00001d029194,839
Zm00001d029194,Zm00001d029196,840
Zm00001d029196,Zm00001d029212,841
Zm00001d029196,Zm00001d029198,842
Zm00001d029196,ENSRNA049473644,843
Zm00001d029198,ENSRNA049473644,844
Zm00001d029198,Zm00001d029203,845
Zm00001d029201,Zm00001d029203,846
Zm00001d029203,Zm00001d029206,847
Zm00001d029203,Zm00001d029212,848
Zm00001d029203,Zm00001d029205,849
Zm00001d029205,Zm00001d029206,850
Zm00001d022746,Zm00001d029212,851
Zm00001d029212,Zm00001d029227,852
Zm00001d029213,Zm00001d029215,853
Zm00001d029213,Zm00001d029223,854
Zm00001d029213,Zm00001d029232,855
Zm00001d029215,Zm00001d029223,856
Zm00001d029223,Zm00001d029243,857
Zm00001d029223,Zm00001d029256,858
Zm00001d029223,Zm00001d029226,859
Zm00001d029227,Zm00001d029247,860
Zm00001d029232,Zm00001d029247,861
Zm00001d029247,Zm00001d029256,862
Zm00001d029249,Zm00001d029252,863
Zm00001d029256,Zm00001d029264,864
Zm00001d029256,Zm00001d029272,865
Zm00001d029256,Zm00001d029260,866
Zm00001d029260,Zm00001d029264,867
Zm00001d029264,Zm00001d029272,868
Zm00001d029264,Zm00001d029266,869
Zm00001d029264,Zm00001d022751,870
Zm00001d029266,Zm00001d022751,871
Zm00001d029272,Zm00001d029279,872
Zm00001d029272,Zm00001d029286,873
Zm00001d029279,Zm00001d029285,874
Zm00001d029281,Zm00001d029283,875
Zm00001d029281,Zm00001d029286,876
Zm00001d029288,Zm00001d029289,877
ENSRNA049473609,Zm00001d029301,878
Zm00001d029303,Zm00001d029313,879
Zm00001d029305,Zm00001d029313,880
Zm00001d029305,Zm00001d029318,881
Zm00001d029305,Zm00001d029321,882
Zm00001d029314,Zm00001d029318,883
Zm00001d029314,Zm00001d029321,884
Zm00001d029314,Zm00001d029325,885
Zm00001d029318,Zm00001d029321,886
Zm00001d029321,Zm00001d029324,887
Zm00001d029321,Zm00001d029325,888
Zm00001d029321,Zm00001d029328,889
Zm00001d029325,Zm00001d029328,890
Zm00001d029325,Zm00001d029331,891
Zm00001d029328,Zm00001d029331,892
Zm00001d022754,Zm00001d029333,893
Zm00001d022754,ENSRNA049473656,894
Zm00001d022754,Zm00001d029343,895
Zm00001d029333,Zm00001d029343,896
Zm00001d029333,Zm00001d029373,897
Zm00001d029333,Zm00001d029336,898
ENSRNA049473656,Zm00001d029339,899
ENSRNA049473656,Zm00001d029342,900
Zm00001d029339,Zm00001d029342,901
Zm00001d029343,Zm00001d029393,902
Zm00001d029343,Zm00001d029352,903
Zm00001d029343,Zm00001d029347,904
Zm00001d029343,Zm00001d029372,905
Zm00001d029347,Zm00001d029352,906
Zm00001d029350,Zm00001d029352,907
Zm00001d029352,Zm00001d029353,908
Zm00001d029352,Zm00001d029356,909
Zm00001d029352,Zm00001d029361,910
Zm00001d029353,Zm00001d029356,911
Zm00001d029353,Zm00001d029358,912
Zm00001d029353,Zm00001d029365,913
Zm00001d029356,Zm00001d029358,914
Zm00001d029356,Zm00001d029365,915
Zm00001d029358,Zm00001d029365,916
Zm00001d029359,Zm00001d029361,917
Zm00001d029361,Zm00001d029372,918
Zm00001d029361,Zm00001d029365,919
Zm00001d029366,Zm00001d029371,920
Zm00001d029366,Zm00001d029372,921
Zm00001d029374,Zm00001d029375,922
Zm00001d029378,Zm00001d029392,923
Zm00001d029378,Zm00001d029380,924
Zm00001d029378,Zm00001d029387,925
Zm00001d029380,Zm00001d029391,926
Zm00001d029390,Zm00001d029392,927
Zm00001d029392,Zm00001d029408,928
Zm00001d029393,Zm00001d029395,929
Zm00001d029393,Zm00001d029396,930
Zm00001d029395,Zm00001d029396,931
Zm00001d029395,Zm00001d022755,932
Zm00001d029395,Zm00001d029408,933
Zm00001d029395,Zm00001d029417,934
Zm00001d029396,Zm00001d022755,935
Zm00001d029396,Zm00001d029408,936
Zm00001d029397,Zm00001d022755,937
Zm00001d029397,Zm00001d029402,938
Zm00001d029400,Zm00001d022755,939
Zm00001d029402,Zm00001d029408,940
Zm00001d029407,Zm00001d029408,941
Zm00001d029408,ENSRNA049473603,942
Zm00001d029410,Zm00001d029412,943
Zm00001d029417,Zm00001d029428,944
Zm00001d029417,Zm00001d029443,945
Zm00001d029417,Zm00001d029561,946
Zm00001d029417,ENSRNA049473603,947
Zm00001d029417,Zm00001d029426,948
Zm00001d029420,Zm00001d029425,949
Zm00001d029420,Zm00001d029422,950
Zm00001d029420,Zm00001d029426,951
Zm00001d029420,Zm00001d029428,952
Zm00001d029422,Zm00001d029428,953
Zm00001d029422,Zm00001d029426,954
Zm00001d029422,Zm00001d029425,955
Zm00001d029425,Zm00001d029426,956
Zm00001d029425,Zm00001d029428,957
Zm00001d029425,Zm00001d029430,958
Zm00001d029426,Zm00001d029428,959
Zm00001d029426,Zm00001d029429,960
Zm00001d029426,Zm00001d029443,961
Zm00001d029428,Zm00001d029429,962
Zm00001d029432,Zm00001d029437,963
Zm00001d029432,Zm00001d029435,964
Zm00001d029437,Zm00001d029438,965
Zm00001d029437,Zm00001d029441,966
Zm00001d029437,Zm00001d029442,967
Zm00001d029437,Zm00001d029443,968
Zm00001d029438,Zm00001d029442,969
Zm00001d029441,Zm00001d029443,970
Zm00001d029443,Zm00001d029446,971
Zm00001d029447,Zm00001d029462,972
Zm00001d029448,Zm00001d022758,973
Zm00001d029448,Zm00001d029454,974
Zm00001d029448,Zm00001d029455,975
Zm00001d022758,Zm00001d029454,976
Zm00001d029449,Zm00001d029455,977
Zm00001d029449,Zm00001d029457,978
Zm00001d029449,Zm00001d029462,979
Zm00001d029454,Zm00001d029455,980
Zm00001d029455,Zm00001d029457,981
Zm00001d029455,Zm00001d029462,982
Zm00001d029457,Zm00001d029462,983
Zm00001d029459,Zm00001d029462,984
Zm00001d029462,Zm00001d029464,985
Zm00001d029462,Zm00001d029473,986
Zm00001d029464,Zm00001d029468,987
Zm00001d029468,Zm00001d029473,988
Zm00001d029474,Zm00001d029477,989
Zm00001d029478,Zm00001d029483,990
Zm00001d029483,Zm00001d029490,991
Zm00001d029483,Zm00001d029487,992
Zm00001d029487,Zm00001d029488,993
Zm00001d029490,Zm00001d029499,994
Zm00001d029490,Zm00001d029497,995
Zm00001d029490,Zm00001d029504,996
Zm00001d029495,Zm00001d029497,997
Zm00001d029497,Zm00001d029499,998
Zm00001d029499,Zm00001d029504,999
Zm00001d029499,Zm00001d029515,1000
Zm00001d029502,Zm00001d029504,1001
Zm00001d029505,Zm00001d029507,1002
Zm00001d029512,Zm00001d029515,1003
Zm00001d029512,Zm00001d029516,1004
Zm00001d029515,Zm00001d029516,1005
Zm00001d029515,Zm00001d029523,1006
Zm00001d029523,Zm00001d029525,1007
Zm00001d029525,Zm00001d029530,1008
Zm00001d029529,Zm00001d029530,1009
Zm00001d029530,Zm00001d029531,1010
Zm00001d029531,Zm00001d029548,1011
Zm00001d029531,Zm00001d029534,1012
Zm00001d029531,Zm00001d029539,1013
Zm00001d029534,Zm00001d029550,1014
Zm00001d029534,Zm00001d029539,1015
Zm00001d029540,Zm00001d029557,1016
Zm00001d029540,Zm00001d029544,1017
Zm00001d029545,Zm00001d029548,1018
Zm00001d029548,Zm00001d029598,1019
Zm00001d029548,Zm00001d029551,1020
Zm00001d029548,Zm00001d029552,1021
Zm00001d029551,Zm00001d029555,1022
Zm00001d029551,Zm00001d029561,1023
Zm00001d029551,Zm00001d029553,1024
Zm00001d029553,Zm00001d029555,1025
Zm00001d029553,Zm00001d029557,1026
Zm00001d029553,Zm00001d029567,1027
Zm00001d029557,Zm00001d029567,1028
Zm00001d029561,Zm00001d029571,1029
Zm00001d029561,Zm00001d022760,1030
Zm00001d029561,Zm00001d029564,1031
Zm00001d029561,Zm00001d029567,1032
Zm00001d022760,Zm00001d029564,1033
Zm00001d029567,Zm00001d029573,1034
Zm00001d029567,Zm00001d029571,1035
Zm00001d029567,Zm00001d029569,1036
Zm00001d029570,Zm00001d029571,1037
Zm00001d029572,Zm00001d022762,1038
Zm00001d029572,Zm00001d029573,1039
Zm00001d029572,Zm00001d029576,1040
Zm00001d022762,Zm00001d029573,1041
Zm00001d022762,Zm00001d029576,1042
Zm00001d029576,Zm00001d029579,1043
Zm00001d029576,Zm00001d029577,1044
Zm00001d029577,Zm00001d029578,1045
Zm00001d029577,Zm00001d029579,1046
Zm00001d029577,Zm00001d029580,1047
Zm00001d029581,Zm00001d029586,1048
Zm00001d029590,Zm00001d029598,1049
Zm00001d029594,Zm00001d029595,1050
Zm00001d029598,Zm00001d029601,1051
Zm00001d029598,Zm00001d029651,1052
Zm00001d029598,Zm00001d029608,1053
Zm00001d029598,Zm00001d029599,1054
Zm00001d029598,Zm00001d029603,1055
Zm00001d029599,Zm00001d029602,1056
Zm00001d029599,Zm00001d029603,1057
Zm00001d029601,Zm00001d029608,1058
Zm00001d029602,Zm00001d029664,1059
Zm00001d029602,Zm00001d029603,1060
Zm00001d029604,Zm00001d029608,1061
Zm00001d029604,Zm00001d029607,1062
Zm00001d029605,Zm00001d029608,1063
Zm00001d029607,Zm00001d029608,1064
Zm00001d029608,Zm00001d029626,1065
Zm00001d029608,Zm00001d029611,1066
Zm00001d029627,Zm00001d029629,1067
Zm00001d029627,Zm00001d029637,1068
Zm00001d029627,Zm00001d029630,1069
Zm00001d029629,Zm00001d029630,1070
Zm00001d029632,Zm00001d029635,1071
Zm00001d029635,Zm00001d029649,1072
Zm00001d029647,Zm00001d022769,1073
Zm00001d029647,Zm00001d029649,1074
Zm00001d029651,Zm00001d029676,1075
Zm00001d029651,Zm00001d029663,1076
Zm00001d029651,Zm00001d029653,1077
Zm00001d029651,Zm00001d029654,1078
Zm00001d029651,Zm00001d029657,1079
Zm00001d029652,Zm00001d029653,1080
Zm00001d029653,Zm00001d029654,1081
Zm00001d029653,Zm00001d029657,1082
Zm00001d029654,Zm00001d029657,1083
Zm00001d029660,Zm00001d029663,1084
Zm00001d029661,Zm00001d029673,1085
Zm00001d029664,Zm00001d029673,1086
Zm00001d029664,Zm00001d029676,1087
Zm00001d029664,Zm00001d029705,1088
Zm00001d029664,Zm00001d029669,1089
Zm00001d029669,Zm00001d029673,1090
Zm00001d029673,Zm00001d029675,1091
Zm00001d029676,Zm00001d029679,1092
Zm00001d029679,Zm00001d029680,1093
Zm00001d029679,Zm00001d029684,1094
Zm00001d029680,Zm00001d029684,1095
Zm00001d029684,Zm00001d029688,1096
Zm00001d029696,Zm00001d029697,1097
Zm00001d029697,Zm00001d029705,1098
Zm00001d029705,Zm00001d029717,1099
Zm00001d029705,Zm00001d029719,1100
Zm00001d029705,Zm00001d029715,1101
Zm00001d029706,Zm00001d029709,1102
Zm00001d029706,Zm00001d029707,1103
Zm00001d029710,Zm00001d029711,1104
Zm00001d029711,Zm00001d029715,1105
Zm00001d029711,Zm00001d029717,1106
Zm00001d029715,Zm00001d029717,1107
Zm00001d029715,Zm00001d029719,1108
Zm00001d029715,Zm00001d029726,1109
Zm00001d029718,Zm00001d029719,1110
Zm00001d029718,Zm00001d029722,1111
Zm00001d029721,Zm00001d029722,1112
Zm00001d029721,Zm00001d029726,1113
Zm00001d029722,Zm00001d029726,1114
Zm00001d029724,Zm00001d029733,1115
Zm00001d029726,Zm00001d029733,1116
Zm00001d029733,Zm00001d029738,1117
Zm00001d029734,Zm00001d029736,1118
Zm00001d029734,Zm00001d029738,1119
Zm00001d029736,Zm00001d029738,1120
Zm00001d029744,Zm00001d029747,1121
Zm00001d029747,Zm00001d029750,1122
Zm00001d022771,Zm00001d029750,1123
Zm00001d029749,Zm00001d029750,1124
Zm00001d029750,Zm00001d029756,1125
Zm00001d029750,Zm00001d029754,1126
Zm00001d029753,Zm00001d029754,1127
Zm00001d029754,Zm00001d029757,1128
Zm00001d029754,Zm00001d029758,1129
Zm00001d029756,Zm00001d029763,1130
Zm00001d029757,Zm00001d029758,1131
Zm00001d029758,Zm00001d029768,1132
Zm00001d029758,Zm00001d029761,1133
Zm00001d029758,Zm00001d029762,1134
Zm00001d029761,Zm00001d029762,1135
Zm00001d029763,Zm00001d029772,1136
Zm00001d029764,Zm00001d029766,1137
Zm00001d029772,Zm00001d029773,1138
Zm00001d029772,Zm00001d029784,1139
Zm00001d029775,Zm00001d029783,1140
Zm00001d029776,Zm00001d029782,1141
Zm00001d029776,Zm00001d029778,1142
Zm00001d029778,Zm00001d029782,1143
Zm00001d029778,Zm00001d029783,1144
Zm00001d029782,Zm00001d029783,1145
Zm00001d029784,Zm00001d029848,1146
Zm00001d029785,Zm00001d029794,1147
Zm00001d029785,Zm00001d029811,1148
Zm00001d029793,Zm00001d029794,1149
Zm00001d029794,Zm00001d029799,1150
Zm00001d029801,Zm00001d029805,1151
Zm00001d029801,Zm00001d029810,1152
Zm00001d029803,Zm00001d029804,1153
Zm00001d029803,Zm00001d029805,1154
Zm00001d029803,Zm00001d029809,1155
Zm00001d029803,Zm00001d029811,1156
Zm00001d029805,Zm00001d029809,1157
Zm00001d029805,Zm00001d029811,1158
Zm00001d029806,Zm00001d029810,1159
Zm00001d029806,Zm00001d029809,1160
Zm00001d029809,Zm00001d029810,1161
Zm00001d029809,Zm00001d029818,1162
Zm00001d029811,Zm00001d029815,1163
Zm00001d029811,Zm00001d029818,1164
Zm00001d029811,Zm00001d029848,1165
Zm00001d029811,Zm00001d029826,1166
Zm00001d029811,Zm00001d029822,1167
Zm00001d029811,Zm00001d029816,1168
Zm00001d029815,Zm00001d029818,1169
Zm00001d029819,Zm00001d029832,1170
Zm00001d029818,Zm00001d029822,1171
Zm00001d029818,Zm00001d029826,1172
Zm00001d029822,Zm00001d029823,1173
Zm00001d029822,Zm00001d029826,1174
Zm00001d029822,Zm00001d029829,1175
Zm00001d029822,Zm00001d029833,1176
Zm00001d029823,Zm00001d029826,1177
Zm00001d029826,Zm00001d029848,1178
Zm00001d029826,Zm00001d029829,1179
Zm00001d029826,Zm00001d029832,1180
Zm00001d029826,Zm00001d029833,1181
Zm00001d029829,Zm00001d029833,1182
Zm00001d029832,Zm00001d029833,1183
Zm00001d029833,Zm00001d029842,1184
Zm00001d029833,Zm00001d029846,1185
Zm00001d029833,Zm00001d029839,1186
Zm00001d029840,Zm00001d029846,1187
Zm00001d029842,Zm00001d029846,1188
Zm00001d029842,Zm00001d029848,1189
Zm00001d029846,Zm00001d029848,1190
Zm00001d029848,Zm00001d029869,1191
Zm00001d029848,Zm00001d029852,1192
Zm00001d022774,Zm00001d029852,1193
Zm00001d029852,Zm00001d029856,1194
Zm00001d029856,Zm00001d029869,1195
Zm00001d029865,Zm00001d029868,1196
Zm00001d029869,Zm00001d029887,1197
Zm00001d022775,Zm00001d029875,1198
Zm00001d022775,Zm00001d029878,1199
Zm00001d029875,Zm00001d029878,1200
Zm00001d029878,Zm00001d029887,1201
Zm00001d029884,Zm00001d029887,1202
Zm00001d029887,Zm00001d029888,1203
Zm00001d029887,Zm00001d029889,1204
Zm00001d029887,Zm00001d029892,1205
Zm00001d029888,Zm00001d029892,1206
Zm00001d029888,Zm00001d029889,1207
Zm00001d029889,Zm00001d029892,1208
Zm00001d029892,Zm00001d029896,1209
Zm00001d029906,Zm00001d029907,1210
Zm00001d029910,Zm00001d029913,1211
Zm00001d029910,ENSRNA049438021,1212
Zm00001d029910,Zm00001d029920,1213
Zm00001d029912,Zm00001d029913,1214
Zm00001d029913,ENSRNA049438021,1215
ENSRNA049438021,Zm00001d029917,1216
ENSRNA049438021,Zm00001d029920,1217
ENSRNA049438021,Zm00001d029922,1218
Zm00001d029917,Zm00001d029919,1219
Zm00001d029919,Zm00001d029938,1220
Zm00001d029920,Zm00001d029923,1221
Zm00001d029920,Zm00001d029978,1222
Zm00001d029920,Zm00001d029922,1223
Zm00001d029920,Zm00001d029929,1224
Zm00001d029922,Zm00001d029926,1225
Zm00001d029922,Zm00001d029929,1226
Zm00001d029923,Zm00001d029926,1227
Zm00001d029923,Zm00001d029929,1228
Zm00001d029926,Zm00001d029929,1229
Zm00001d029929,Zm00001d029932,1230
Zm00001d029929,Zm00001d029933,1231
Zm00001d029932,Zm00001d029933,1232
Zm00001d029933,Zm00001d029934,1233
Zm00001d029933,Zm00001d029938,1234
Zm00001d029934,Zm00001d029974,1235
Zm00001d029934,Zm00001d029938,1236
Zm00001d029937,Zm00001d029938,1237
Zm00001d029938,Zm00001d029946,1238
Zm00001d029938,Zm00001d029978,1239
Zm00001d029938,Zm00001d029976,1240
Zm00001d029944,Zm00001d029946,1241
Zm00001d029944,Zm00001d022777,1242
Zm00001d022777,Zm00001d029946,1243
Zm00001d029948,Zm00001d029963,1244
Zm00001d029948,Zm00001d029950,1245
Zm00001d029955,ENSRNA049439730,1246
ENSRNA049439730,Zm00001d029964,1247
ENSRNA049439730,Zm00001d029968,1248
Zm00001d022778,Zm00001d029961,1249
Zm00001d029963,Zm00001d029964,1250
Zm00001d029963,ENSRNA049438110,1251
Zm00001d029963,Zm00001d029968,1252
Zm00001d029963,Zm00001d029974,1253
Zm00001d029963,Zm00001d029980,1254
ENSRNA049438110,Zm00001d029968,1255
ENSRNA049438110,Zm00001d029970,1256
ENSRNA049438110,Zm00001d029974,1257
Zm00001d029968,Zm00001d029970,1258
Zm00001d029968,Zm00001d029974,1259
Zm00001d029968,Zm00001d029978,1260
Zm00001d029970,Zm00001d029973,1261
Zm00001d029970,Zm00001d029978,1262
Zm00001d029970,Zm00001d029988,1263
Zm00001d029974,Zm00001d029979,1264
Zm00001d029974,Zm00001d030005,1265
Zm00001d029975,Zm00001d029976,1266
Zm00001d029976,Zm00001d029978,1267
Zm00001d029980,Zm00001d030020,1268
Zm00001d029980,Zm00001d029988,1269
Zm00001d029981,Zm00001d029983,1270
Zm00001d029983,Zm00001d029988,1271
Zm00001d029988,Zm00001d029991,1272
Zm00001d029988,Zm00001d030005,1273
Zm00001d030001,Zm00001d030007,1274
Zm00001d030005,Zm00001d030020,1275
Zm00001d030005,Zm00001d030007,1276
Zm00001d030005,Zm00001d030010,1277
Zm00001d030007,Zm00001d030011,1278
