tracking_id,ID,ear_2,ear_1,ear_0,average-ear,ear-category,tassel_2,tassel_1,tassel_0,average-tassel,tassel-category
Zm00001d004887,4305,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d004888,4306,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d004889,4307,3.00092,3.33204,3.85675,3.39657,expressed,3.09981,3.74154,5.07892,3.973423333,expressed
Zm00001d004890,4308,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d004891,4309,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d004892,4310,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d004894,4311,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d004895,4312,0,0,0,0,unexpressed,0,1.35609,0,0.45203,expressed
Zm00001d004896,4313,24.3349,25.0011,25.5297,24.95523333,highly-expressed,24.3761,22.1489,22.795,23.10666667,highly-expressed
Zm00001d004897,4314,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d004898,4315,15.9188,15.1218,14.5225,15.1877,highly-expressed,16.7799,16.4285,16.4908,16.5664,highly-expressed
Zm00001d004899,4316,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d004903,4317,0,0,0.210391,0.070130333,unexpressed,0.704648,0.237943,0,0.314197,expressed
Zm00001d004905,4318,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d004906,4319,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d004907,4320,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d004908,4321,1.45277,1.16024,0.495365,1.036125,expressed,2.21502,2.74932,1.42044,2.12826,expressed
Zm00001d004909,4322,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d004910,4323,0,0,0,0,unexpressed,0.562113,0,1.39673,0.652947667,expressed
Zm00001d004911,4324,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d004912,4325,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d004913,4326,4.77183,5.44184,5.87846,5.364043333,expressed,4.94465,5.1796,5.24121,5.12182,expressed
Zm00001d004914,4327,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d004915,4328,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d004916,4329,7.47946,8.07089,6.4474,7.332583333,expressed,9.9624,9.99096,10.5237,10.15902,expressed
Zm00001d004917,4330,12.422,9.02798,8.85812,10.1027,expressed,14.5454,11.3308,13.503,13.1264,expressed
Zm00001d004918,4331,4.69968,6.26821,6.01549,5.661126667,expressed,6.28853,6.27899,4.24662,5.604713333,expressed
Zm00001d004919,4332,9.21725,3.30926,4.91151,5.812673333,expressed,2.67388,4.44756,8.18572,5.102386667,expressed
Zm00001d004921,4333,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d004924,4334,16.8482,17.9668,16.5431,17.11936667,highly-expressed,20.5177,21.4874,18.3141,20.1064,highly-expressed
Zm00001d004925,4335,10.896,10.3381,10.1633,10.4658,expressed,10.3062,10.2927,10.4586,10.3525,expressed
Zm00001d004926,4336,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d004927,4337,119.094,123.869,114.766,119.243,highly-expressed,116.453,118.943,120.174,118.5233333,highly-expressed
Zm00001d004929,4338,159.422,155.983,160.741,158.7153333,highly-expressed,117.123,119.96,121.426,119.503,highly-expressed
Zm00001d004930,4339,29.8199,31.447,30.7696,30.67883333,highly-expressed,29.9003,29.3251,29.476,29.56713333,highly-expressed
Zm00001d004931,4340,24.5791,22.4015,21.9309,22.9705,highly-expressed,39.7046,40.4473,41.2857,40.4792,highly-expressed
Zm00001d004933,4341,134.065,134.04,130.453,132.8526667,highly-expressed,106.624,107.866,99.9594,104.8164667,highly-expressed
Zm00001d004934,4342,33.4814,36.407,36.3855,35.42463333,highly-expressed,32.1786,31.4372,32.4059,32.00723333,highly-expressed
Zm00001d004936,4343,66.6492,73.4477,72.618,70.90496667,highly-expressed,64.6238,63.8737,63.2483,63.91526667,highly-expressed
Zm00001d004938,4344,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d004939,4345,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d004940,4346,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d004941,4347,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d004942,4348,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d004943,4349,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d004944,4350,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d004945,4351,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d004948,4352,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d004949,4353,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d004950,4354,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d004951,4355,0,0,0,0,unexpressed,0.0545345,0,0,0.018178167,unexpressed
Zm00001d004953,4356,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d004955,4357,1.34314,0.919998,1.28618,1.183106,expressed,1.17152,1.11416,1.12971,1.138463333,expressed
Zm00001d004956,4358,74.6546,71.5735,75.3065,73.84486667,highly-expressed,69.0647,65.6151,65.7101,66.79663333,highly-expressed
Zm00001d004957,4359,14.8707,13.8545,15.8095,14.8449,expressed,19.1622,18.2554,18.8338,18.75046667,highly-expressed
Zm00001d004958,4360,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d004959,4361,25.0997,26.553,23.8744,25.1757,highly-expressed,23.2072,24.6463,23.5119,23.78846667,highly-expressed
Zm00001d004960,4362,40.4638,37.9974,36.5679,38.34303333,highly-expressed,37.5076,37.0497,37.5236,37.3603,highly-expressed
Zm00001d004962,4363,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d004965,4364,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d004966,4365,4.36787,2.97478,4.17162,3.83809,expressed,3.81668,4.72427,4.87641,4.472453333,expressed
Zm00001d004968,4366,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d004969,4367,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d004970,4368,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d004972,4369,36.2151,28.0531,32.8225,32.36356667,highly-expressed,25.3932,20.7673,26.0728,24.07776667,highly-expressed
Zm00001d004973,4370,0.0481082,0,0,0.016036067,unexpressed,0,0,0,0,unexpressed
Zm00001d004975,4371,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d004976,4372,47.5898,48.7114,47.053,47.78473333,highly-expressed,44.0768,42.1332,47.6534,44.62113333,highly-expressed
Zm00001d004977,4373,17.4787,17.3614,19.1644,18.0015,highly-expressed,16.257,16.2341,16.8841,16.4584,highly-expressed
Zm00001d004978,4374,1.92737,1.7749,2.78752,2.163263333,expressed,1.44894,1.89431,2.10603,1.816426667,expressed
Zm00001d004979,4375,17.9988,17.2849,17.9857,17.75646667,highly-expressed,16.0609,16.0919,16.1324,16.09506667,highly-expressed
Zm00001d004980,4376,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d004981,4377,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d004982,4378,22.4199,22.5604,21.641,22.2071,highly-expressed,23.575,23.3766,23.6935,23.54836667,highly-expressed
Zm00001d004983,4379,6.00844,5.91416,6.222,6.0482,expressed,4.97603,5.27637,5.94096,5.397786667,expressed
Zm00001d004984,4380,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d004985,4381,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d004986,4382,42.1633,39.6809,41.0093,40.95116667,highly-expressed,43.1753,42.6389,43.1104,42.97486667,highly-expressed
Zm00001d004990,4383,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d004991,4384,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d004992,4385,21.7641,20.133,20.3377,20.74493333,highly-expressed,24.4396,24.5421,23.8322,24.2713,highly-expressed
Zm00001d004993,4386,12.7321,11.6027,10.8634,11.73273333,expressed,12.0724,11.6206,12.5491,12.0807,expressed
Zm00001d004994,4387,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d004995,4388,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d004996,4389,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d004997,4390,1.17311,1.03639,1.002,1.0705,expressed,0.933284,0.991302,0.938892,0.954492667,expressed
Zm00001d004998,4391,0.140224,0.100443,0,0.080222333,unexpressed,0,0,0,0,unexpressed
Zm00001d004999,4392,32.5731,32.8376,35.1917,33.53413333,highly-expressed,28.7111,26.8051,27.9917,27.83596667,highly-expressed
Zm00001d005001,4393,0.306175,0.416224,0.284612,0.335670333,expressed,0.548139,0.295543,0.184228,0.342636667,expressed
Zm00001d005002,4394,5.03293,4.40488,4.91861,4.785473333,expressed,2.30642,2.24802,2.20781,2.254083333,expressed
Zm00001d005003,4395,1.42473,1.90661,0.477356,1.269565333,expressed,0.273307,0,0,0.091102333,unexpressed
Zm00001d005004,4396,12.7502,11.9186,11.1971,11.9553,expressed,10.6939,11.3933,10.747,10.94473333,expressed
Zm00001d005005,4397,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005006,4398,19.2705,20.0723,18.7318,19.3582,highly-expressed,20.6887,18.4585,20.6707,19.9393,highly-expressed
Zm00001d005007,4399,15.987,11.7955,10.0832,12.6219,expressed,9.82267,10.0175,11.1374,10.32585667,expressed
Zm00001d005008,4400,10.1696,10.8275,10.7675,10.5882,expressed,9.12826,8.38927,8.46683,8.661453333,expressed
Zm00001d005009,4401,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005010,4402,1.27985,0,0,0.426616667,expressed,0.708042,0,0.608128,0.438723333,expressed
Zm00001d005011,4403,0.248921,0,0,0.082973667,unexpressed,0,0,0.242016,0.080672,unexpressed
Zm00001d005012,4404,3.40153,3.28513,3.7702,3.48562,expressed,2.98912,3.23882,3.30221,3.176716667,expressed
Zm00001d005013,4405,0.862405,0.976914,0.950183,0.929834,expressed,0.508555,0.617401,0.876816,0.667590667,expressed
Zm00001d005014,4406,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005015,4407,5.61192,5.59055,5.8916,5.698023333,expressed,6.08085,5.40324,5.36375,5.615946667,expressed
Zm00001d005016,4408,4.76149,5.6137,4.64221,5.0058,expressed,3.15847,2.82584,2.90502,2.96311,expressed
Zm00001d005017,4409,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005018,4410,102.463,98.9819,103.863,101.7693,highly-expressed,62.9858,59.2676,61.0527,61.10203333,highly-expressed
Zm00001d005019,4411,25.7002,25.4919,25.8256,25.67256667,highly-expressed,31.175,28.0932,29.2804,29.5162,highly-expressed
Zm00001d005020,4412,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005022,4413,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005023,4414,837.117,768.597,823.736,809.8166667,highly-expressed,837.088,846.081,799.164,827.4443333,highly-expressed
Zm00001d005024,4415,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005026,4416,18.7697,19.0426,16.3176,18.0433,highly-expressed,18.4412,17.2241,18.7397,18.135,highly-expressed
Zm00001d005027,4417,27.2328,25.6996,27.1153,26.68256667,highly-expressed,25.323,22.8187,24.887,24.3429,highly-expressed
Zm00001d005028,4418,0.223433,0,0.115525,0.112986,expressed,0.636641,0.385389,0.538919,0.520316333,expressed
Zm00001d005029,4419,55.5938,51.5929,54.8202,54.0023,highly-expressed,59.6362,57.8256,60.4531,59.30496667,highly-expressed
Zm00001d005030,4420,24.8962,23.4001,24.3865,24.2276,highly-expressed,21.6484,20.6042,21.5166,21.2564,highly-expressed
Zm00001d005031,4421,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005032,4422,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005035,4423,29.5585,31.3365,32.0165,30.9705,highly-expressed,28.672,26.7805,30.5499,28.66746667,highly-expressed
Zm00001d005036,4424,31.6265,33.4237,31.6869,32.2457,highly-expressed,33.5627,31.4079,30.9857,31.98543333,highly-expressed
Zm00001d005037,4425,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005038,4426,8.87152,3.25384,8.08053,6.735296667,expressed,8.95584,9.9728,10.948,9.95888,expressed
Zm00001d005039,4427,21.8466,23.4389,24.3341,23.20653333,highly-expressed,26.0512,25.7939,25.5363,25.7938,highly-expressed
Zm00001d005040,4428,0.309599,0.369729,0.368818,0.349382,expressed,0.109715,0.0357322,0.0300847,0.058510633,unexpressed
Zm00001d005043,4429,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005044,4430,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005045,4431,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005047,4432,38.638,33.0394,34.5202,35.3992,highly-expressed,40.1847,36.9741,34.8755,37.34476667,highly-expressed
Zm00001d005049,4433,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005050,4434,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005051,4435,5.97723,6.88815,6.17918,6.348186667,expressed,4.68026,5.07981,5.59785,5.119306667,expressed
Zm00001d005052,4436,2.30076,2.28105,2.1967,2.259503333,expressed,1.74069,1.95921,2.12947,1.943123333,expressed
Zm00001d005053,4437,1.08E-148,4.67E-195,0.0953137,0.031771233,unexpressed,2.42E-189,0.146524,1.16E-239,0.048841333,unexpressed
Zm00001d005055,4438,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005056,4439,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005057,4440,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005059,4441,75.0638,72.7377,77.0864,74.96263333,highly-expressed,59.6221,62.0136,62.6352,61.42363333,highly-expressed
Zm00001d005060,4442,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005061,4443,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005062,4444,42.3305,39.9057,40.2204,40.81886667,highly-expressed,41.3663,41.5567,42.8534,41.92546667,highly-expressed
Zm00001d005063,4445,13.1558,11.7664,12.8791,12.60043333,expressed,11.6182,11.8876,11.8686,11.79146667,expressed
Zm00001d005064,4446,11.7692,10.4568,10.8074,11.01113333,expressed,10.8684,10.9088,8.26061,10.01260333,expressed
Zm00001d005065,4447,63.3223,57.2053,56.434,58.9872,highly-expressed,60.8372,60.6119,60.8059,60.75166667,highly-expressed
Zm00001d005071,4448,67.3952,72.5649,69.9681,69.97606667,highly-expressed,73.4203,73.0108,73.5404,73.32383333,highly-expressed
Zm00001d005072,4449,12.3112,10.7663,11.7478,11.60843333,expressed,11.9719,12.6766,12.5334,12.39396667,expressed
Zm00001d005073,4450,5.16074,6.31575,5.08834,5.52161,expressed,6.28169,5.73237,3.47772,5.163926667,expressed
Zm00001d005074,4451,0,0,0,0,unexpressed,0.111928,0,0,0.037309333,unexpressed
Zm00001d005075,4452,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005076,4453,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005077,4454,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005079,4455,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005080,4456,2.19896,2.43321,2.63095,2.42104,expressed,2.93487,2.69898,2.93363,2.855826667,expressed
Zm00001d005081,4457,5.67946,5.51888,5.42341,5.540583333,expressed,5.55196,5.79389,6.59503,5.980293333,expressed
Zm00001d005082,4458,0.768925,0.944228,0.959447,0.890866667,expressed,1.15877,0.940639,0.787952,0.962453667,expressed
Zm00001d005083,4459,1.63923,1.65127,1.43802,1.576173333,expressed,0.495949,0.495586,1.1407,0.710745,expressed
Zm00001d005085,4460,62.103,55.646,65.9461,61.2317,highly-expressed,62.1552,62.9369,67.9786,64.3569,highly-expressed
Zm00001d005086,4461,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005087,4462,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005088,4463,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005089,4464,54.8695,53.4316,59.7802,56.0271,highly-expressed,69.5182,72.4621,65.0789,69.01973333,highly-expressed
Zm00001d005090,4465,46.4107,47.947,45.3777,46.57846667,highly-expressed,44.8072,44.2798,46.2286,45.1052,highly-expressed
Zm00001d005092,4466,5.67776,6.12309,5.26817,5.689673333,expressed,6.41843,7.8826,8.09616,7.46573,expressed
Zm00001d005094,4467,6.89004,6.47573,5.92198,6.42925,expressed,7.24788,6.88464,6.46999,6.867503333,expressed
Zm00001d005095,4468,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005097,4469,0.192477,0,0,0.064159,unexpressed,0,0.22339,0.368443,0.197277667,expressed
Zm00001d005099,4470,16.4426,14.887,15.0917,15.47376667,highly-expressed,14.1829,14.7516,14.2167,14.38373333,expressed
Zm00001d005100,4471,21.1792,21.3485,22.3372,21.62163333,highly-expressed,19.2078,19.4157,19.7925,19.472,highly-expressed
Zm00001d005101,4472,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005102,4473,42.2729,40.39,38.4282,40.3637,highly-expressed,44.7753,43.9207,43.2202,43.97206667,highly-expressed
Zm00001d005103,4474,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005104,4475,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005105,4476,13.1936,12.8241,12.9152,12.97763333,expressed,12.1357,13.4075,13.0015,12.84823333,expressed
Zm00001d005106,4477,32.1734,31.9154,31.1012,31.73,highly-expressed,29.0734,27.3217,30.6683,29.02113333,highly-expressed
Zm00001d005107,4478,116.078,115.974,114.242,115.4313333,highly-expressed,110.006,108.178,108.863,109.0156667,highly-expressed
Zm00001d005108,4479,55.9309,53.0154,52.3878,53.77803333,highly-expressed,50.2797,51.6451,52.345,51.42326667,highly-expressed
Zm00001d005109,4480,21.8706,47.9716,10.0966,26.64626667,highly-expressed,48.2839,11.653,19.0047,26.31386667,highly-expressed
Zm00001d005110,4481,22.6873,25.5693,24.1766,24.1444,highly-expressed,28.7079,25.0945,26.8823,26.8949,highly-expressed
Zm00001d005112,4482,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005114,4483,28.8758,24.2576,28.2763,27.13656667,highly-expressed,29.9866,25.0531,31.8373,28.959,highly-expressed
Zm00001d005117,4484,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005118,4485,27.2315,25.1715,24.7909,25.7313,highly-expressed,28.7564,30.9592,30.2359,29.98383333,highly-expressed
Zm00001d005121,4486,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005124,4487,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005125,4488,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005126,4489,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005127,4490,32.9128,29.8183,29.7984,30.84316667,highly-expressed,30.3902,28.3005,32.9764,30.5557,highly-expressed
Zm00001d005135,4491,24.0921,23.0057,22.1895,23.09576667,highly-expressed,23.0206,20.3297,23.8933,22.41453333,highly-expressed
Zm00001d005136,4492,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005137,4493,10.6316,10.3595,10.5851,10.5254,expressed,7.98054,8.61535,7.92308,8.17299,expressed
Zm00001d005139,4494,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005140,4495,17.425,16.9107,18.2671,17.53426667,highly-expressed,19.1525,19.4994,20.6904,19.78076667,highly-expressed
Zm00001d005141,4496,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005143,4497,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005144,4498,18.7787,17.2445,17.6367,17.88663333,highly-expressed,15.7951,15.8554,15.9722,15.87423333,highly-expressed
Zm00001d005145,4499,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005146,4500,369.796,354.487,372.793,365.692,highly-expressed,457.559,395.31,378.501,410.4566667,highly-expressed
Zm00001d005147,4501,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005148,4502,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005149,4503,3.77897,3.708,3.75302,3.746663333,expressed,2.78274,3.36864,3.47682,3.2094,expressed
Zm00001d005151,4504,27.5773,28.077,25.6097,27.088,highly-expressed,22.8438,21.91,23.0385,22.59743333,highly-expressed
Zm00001d005152,4505,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005153,4506,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005154,4507,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005155,4508,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005156,4509,12.7996,13.5832,12.8579,13.08023333,expressed,11.6029,11.4173,11.1895,11.40323333,expressed
Zm00001d005157,4510,7.3409,7.32937,7.60646,7.425576667,expressed,13.7006,11.2902,13.2949,12.7619,expressed
Zm00001d005158,4511,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005159,4512,94.1643,91.3504,87.6637,91.05946667,highly-expressed,84.8942,83.0274,88.6669,85.5295,highly-expressed
Zm00001d005160,4513,4.70894,6.56424,3.40532,4.892833333,expressed,1.3357,2.56197,3.28661,2.39476,expressed
Zm00001d005161,4514,3.50118,2.16989,1.9448,2.538623333,expressed,1.00181,0.57754,0.602136,0.727162,expressed
Zm00001d005162,4515,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005163,4516,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005164,4517,26.9321,24.7515,25.5236,25.73573333,highly-expressed,20.5595,19.7799,22.0823,20.80723333,highly-expressed
Zm00001d005165,4518,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005166,4519,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005168,4520,60.3114,59.6953,58.1219,59.3762,highly-expressed,48.6948,50.6531,50.6025,49.98346667,highly-expressed
Zm00001d005169,4521,5.78444,5.36562,5.35822,5.50276,expressed,4.23861,3.39012,4.4769,4.03521,expressed
Zm00001d005170,4522,10.2839,10.128,9.02586,9.812586667,expressed,10.3885,9.26442,9.22344,9.625453333,expressed
Zm00001d005171,4523,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005172,4524,0.0194692,0,0,0.006489733,unexpressed,0,0,0,0,unexpressed
Zm00001d005173,4525,4.28436,3.89431,4.15745,4.11204,expressed,4.33004,4.56044,4.47401,4.45483,expressed
Zm00001d005174,4526,0.259877,0,0,0.086625667,unexpressed,0,0.0982154,0.0823292,0.060181533,unexpressed
Zm00001d005175,4527,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005176,4528,0,0,0,0,unexpressed,0.0934137,0,0,0.0311379,unexpressed
Zm00001d005177,4529,13.9555,18.861,14.7421,15.85286667,highly-expressed,17.1806,16.3543,20.3746,17.96983333,highly-expressed
Zm00001d005178,4530,10.5347,8.70031,10.7561,9.997036667,expressed,10.7961,9.64901,9.47182,9.97231,expressed
Zm00001d005179,4531,82.5285,80.3826,77.829,80.2467,highly-expressed,84.7017,81.6334,89.3845,85.23986667,highly-expressed
Zm00001d005180,4532,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005181,4533,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005182,4534,13.5379,14.5646,13.1749,13.75913333,expressed,17.8777,14.4726,16.1574,16.16923333,highly-expressed
Zm00001d005183,4535,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005184,4536,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005185,4537,22.569,23.291,23.2751,23.04503333,highly-expressed,24.9317,23.8044,23.4216,24.05256667,highly-expressed
Zm00001d005188,4538,15.6301,17.3988,14.8918,15.97356667,highly-expressed,15.474,15.3396,17.7899,16.20116667,highly-expressed
Zm00001d005189,4539,0.368404,0,0,0.122801333,expressed,0.104467,0.103894,0,0.069453667,unexpressed
Zm00001d005190,4540,2.18242,1.28701,0.729429,1.399619667,expressed,2.94692,3.50135,1.80242,2.75023,expressed
Zm00001d005191,4541,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005192,4542,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005193,4543,12.7031,13.0934,13.4682,13.08823333,expressed,14.1803,13.095,17.1996,14.82496667,expressed
Zm00001d005194,4544,0.0588311,0,0,0.019610367,unexpressed,0,0,0,0,unexpressed
Zm00001d005195,4545,22.1093,27.2186,26.6367,25.32153333,highly-expressed,21.1921,15.4275,20.015,18.8782,highly-expressed
Zm00001d005196,4546,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005199,4547,69.1272,69.2689,69.7701,69.38873333,highly-expressed,59.2973,61.1791,59.5604,60.01226667,highly-expressed
Zm00001d005200,4548,237.453,253.882,245.934,245.7563333,highly-expressed,279.411,294.948,284.763,286.374,highly-expressed
Zm00001d005203,4549,37.384,32.5118,45.6475,38.51443333,highly-expressed,37.1005,33.936,28.8388,33.29176667,highly-expressed
Zm00001d005205,4550,29.9541,28.9121,31.323,30.06306667,highly-expressed,27.1907,26.3759,27.6149,27.0605,highly-expressed
Zm00001d005207,4551,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d005208,4552,13.2364,13.5949,11.3192,12.71683333,expressed,31.833,30.5989,26.8854,29.77243333,highly-expressed
