ID,Annotation1,Annotation2
26209,Zm00001d046204,Zm00001d046207
26210,Zm00001d046207,Zm00001d046210
26211,Zm00001d046207,Zm00001d046214
26212,Zm00001d046210,Zm00001d046214
26213,Zm00001d046214,Zm00001d046232
26214,Zm00001d046214,Zm00001d046218
26215,Zm00001d046214,Zm00001d046221
26216,Zm00001d046221,Zm00001d046225
26217,Zm00001d046221,Zm00001d046225
26218,Zm00001d046221,Zm00001d046226
26219,Zm00001d046221,Zm00001d046232
26220,Zm00001d046221,Zm00001d046274
26221,Zm00001d046232,ENSRNA049450842
26222,Zm00001d046231,Zm00001d046234
26223,Zm00001d046231,Zm00001d027118
26224,Zm00001d046231,Zm00001d046249
26225,Zm00001d046234,Zm00001d027118
26226,Zm00001d046234,Zm00001d046249
26227,Zm00001d046235,Zm00001d046261
26228,Zm00001d046235,Zm00001d027119
26229,Zm00001d046235,Zm00001d046263
26230,Zm00001d046236,ENSRNA049450842
26231,Zm00001d046236,Zm00001d046262
26232,Zm00001d046236,Zm00001d027126
26233,Zm00001d046236,Zm00001d046274
26234,Zm00001d027119,Zm00001d046261
26235,Zm00001d027119,Zm00001d046242
26236,Zm00001d027119,ENSRNA049450842
26237,Zm00001d046242,Zm00001d046255
26238,Zm00001d046243,Zm00001d046246
26239,Zm00001d046243,Zm00001d046249
26240,Zm00001d046246,Zm00001d046255
26241,Zm00001d046246,Zm00001d046249
26242,Zm00001d046249,Zm00001d046255
26243,Zm00001d046249,Zm00001d027120
26244,Zm00001d046255,Zm00001d046370
26245,Zm00001d046261,Zm00001d046274
26246,Zm00001d046262,Zm00001d046263
26247,Zm00001d046262,Zm00001d046277
26248,Zm00001d046263,Zm00001d046277
26249,Zm00001d046263,Zm00001d046274
26250,Zm00001d046274,Zm00001d046277
26251,Zm00001d046277,Zm00001d046369
26252,Zm00001d046277,Zm00001d046286
26253,Zm00001d046281,Zm00001d027121
26254,Zm00001d046281,Zm00001d046286
26255,Zm00001d046283,Zm00001d046286
26256,Zm00001d046284,Zm00001d046286
26257,Zm00001d046286,Zm00001d027123
26258,Zm00001d046286,Zm00001d046305
26259,Zm00001d046286,Zm00001d027121
26260,Zm00001d046288,Zm00001d027121
26261,Zm00001d027121,Zm00001d027123
26262,Zm00001d027123,Zm00001d027124
26263,Zm00001d027123,Zm00001d046299
26264,Zm00001d046296,Zm00001d046300
26265,Zm00001d027124,Zm00001d046299
26266,Zm00001d046299,Zm00001d046300
26267,Zm00001d046304,Zm00001d046313
26268,Zm00001d046305,Zm00001d046317
26269,Zm00001d046305,Zm00001d027125
26270,Zm00001d046305,Zm00001d046306
26271,Zm00001d027125,Zm00001d046317
26272,Zm00001d027125,Zm00001d046313
26273,Zm00001d046311,Zm00001d046313
26274,Zm00001d046313,Zm00001d046317
26275,Zm00001d046313,Zm00001d046323
26276,Zm00001d046317,Zm00001d046323
26277,Zm00001d046317,Zm00001d046332
26278,Zm00001d046317,Zm00001d046371
26279,Zm00001d027126,Zm00001d046323
26280,Zm00001d046323,Zm00001d046336
26281,Zm00001d046324,Zm00001d046330
26282,Zm00001d046324,Zm00001d046332
26283,Zm00001d046324,Zm00001d046333
26284,Zm00001d046332,Zm00001d046333
26285,Zm00001d046332,Zm00001d046336
26286,Zm00001d046334,Zm00001d046336
26287,Zm00001d046336,Zm00001d046342
26288,Zm00001d046336,Zm00001d046352
26289,Zm00001d046336,Zm00001d046340
26290,Zm00001d046342,Zm00001d046344
26291,Zm00001d046342,Zm00001d046348
26292,Zm00001d046344,Zm00001d046348
26293,Zm00001d046344,Zm00001d046352
26294,Zm00001d046344,Zm00001d046357
26295,Zm00001d046346,Zm00001d046348
26296,Zm00001d046346,Zm00001d046352
26297,Zm00001d046348,Zm00001d046352
26298,Zm00001d046352,Zm00001d046354
26299,Zm00001d046352,Zm00001d046357
26300,Zm00001d046354,Zm00001d046356
26301,Zm00001d046357,Zm00001d046358
26302,Zm00001d046357,Zm00001d046362
26303,Zm00001d046357,Zm00001d046366
26304,Zm00001d046357,Zm00001d046381
26305,Zm00001d046357,Zm00001d046363
26306,Zm00001d046357,Zm00001d046365
26307,Zm00001d046358,Zm00001d046363
26308,Zm00001d046358,Zm00001d046364
26309,Zm00001d046358,Zm00001d046366
26310,Zm00001d046363,Zm00001d046365
26311,Zm00001d046363,Zm00001d046366
26312,Zm00001d046363,Zm00001d046371
26313,Zm00001d046364,Zm00001d046366
26314,Zm00001d046364,Zm00001d046371
26315,Zm00001d046366,Zm00001d046371
26316,Zm00001d046369,Zm00001d046388
26317,Zm00001d046370,Zm00001d046385
26318,Zm00001d046371,Zm00001d046372
26319,Zm00001d046371,Zm00001d046380
26320,Zm00001d046372,Zm00001d046380
26321,Zm00001d046373,Zm00001d046380
26322,Zm00001d027130,Zm00001d046378
26323,Zm00001d027130,Zm00001d046380
26324,Zm00001d046378,Zm00001d046380
26325,Zm00001d046378,Zm00001d046383
26326,Zm00001d046381,Zm00001d027131
26327,Zm00001d046381,Zm00001d046383
26328,Zm00001d027131,Zm00001d046383
26329,Zm00001d046383,Zm00001d046385
26330,Zm00001d046383,Zm00001d046388
26331,Zm00001d046385,Zm00001d046405
26332,Zm00001d046385,Zm00001d046388
26333,Zm00001d046385,Zm00001d046396
26334,Zm00001d046388,Zm00001d046404
26335,Zm00001d046388,Zm00001d046396
26336,Zm00001d046389,Zm00001d046396
26337,Zm00001d046399,Zm00001d046400
26338,Zm00001d046400,Zm00001d046402
26339,Zm00001d046404,Zm00001d046436
26340,Zm00001d046404,Zm00001d046507
26341,Zm00001d046404,Zm00001d046545
26342,Zm00001d046404,Zm00001d046416
26343,Zm00001d046404,Zm00001d046420
26344,Zm00001d046405,Zm00001d046438
26345,Zm00001d046406,Zm00001d046416
26346,Zm00001d027132,Zm00001d046416
26347,Zm00001d046413,Zm00001d046416
26348,Zm00001d046420,Zm00001d046433
26349,Zm00001d046420,Zm00001d046438
26350,Zm00001d046421,Zm00001d046468
26351,Zm00001d046422,Zm00001d046433
26352,Zm00001d046423,Zm00001d046433
26353,Zm00001d046429,Zm00001d046433
26354,Zm00001d046436,Zm00001d046445
26355,Zm00001d046436,Zm00001d046468
26356,Zm00001d046436,Zm00001d046501
26357,Zm00001d046436,Zm00001d046438
26358,Zm00001d046436,Zm00001d046440
26359,Zm00001d046438,Zm00001d046445
26360,Zm00001d046438,Zm00001d046456
26361,Zm00001d046438,Zm00001d046467
26362,Zm00001d046438,Zm00001d046488
26363,Zm00001d046438,Zm00001d046489
26364,Zm00001d046438,Zm00001d046531
26365,Zm00001d046438,Zm00001d046449
26366,Zm00001d046438,Zm00001d046454
26367,Zm00001d046438,Zm00001d046440
26368,Zm00001d046440,Zm00001d046445
26369,Zm00001d046445,Zm00001d046449
26370,Zm00001d046445,Zm00001d046450
26371,Zm00001d046445,Zm00001d046454
26372,Zm00001d046445,Zm00001d046456
26373,Zm00001d046445,Zm00001d046468
26374,Zm00001d046445,ENSRNA049450817
26375,Zm00001d046449,Zm00001d046454
26376,Zm00001d046449,Zm00001d046468
26377,Zm00001d046449,Zm00001d046450
26378,Zm00001d046449,Zm00001d046456
26379,Zm00001d046450,Zm00001d046454
26380,Zm00001d046450,Zm00001d046456
26381,Zm00001d046450,Zm00001d046468
26382,Zm00001d046454,Zm00001d046467
26383,Zm00001d046454,Zm00001d046500
26384,Zm00001d046455,Zm00001d027135
26385,Zm00001d046456,Zm00001d046467
26386,Zm00001d046456,Zm00001d027137
26387,Zm00001d027136,Zm00001d046467
26388,Zm00001d027136,Zm00001d027137
26389,Zm00001d046467,Zm00001d027137
26390,Zm00001d046468,Zm00001d046545
26391,Zm00001d046468,Zm00001d046540
26392,Zm00001d046468,Zm00001d046554
26393,Zm00001d046468,Zm00001d046509
26394,Zm00001d046468,Zm00001d046483
26395,Zm00001d046468,Zm00001d046579
26396,Zm00001d046468,Zm00001d046471
26397,Zm00001d046476,Zm00001d046483
26398,Zm00001d046476,Zm00001d046485
26399,Zm00001d046483,Zm00001d046487
26400,Zm00001d046483,Zm00001d046485
26401,Zm00001d046483,Zm00001d046492
26402,Zm00001d046485,Zm00001d046489
26403,Zm00001d046485,Zm00001d046487
26404,Zm00001d046488,Zm00001d046489
26405,Zm00001d046488,Zm00001d046491
26406,Zm00001d046488,Zm00001d046492
26407,Zm00001d046489,Zm00001d046492
26408,Zm00001d046490,Zm00001d046491
26409,Zm00001d046491,Zm00001d046492
26410,Zm00001d046492,Zm00001d046601
26411,Zm00001d046492,Zm00001d046683
26412,Zm00001d046493,Zm00001d046500
26413,ENSRNA049450307,Zm00001d046499
26414,Zm00001d046500,Zm00001d046507
26415,Zm00001d046501,Zm00001d046503
26416,Zm00001d046501,Zm00001d046506
26417,Zm00001d046504,Zm00001d046506
26418,Zm00001d046507,Zm00001d046508
26419,Zm00001d046508,Zm00001d046513
26420,Zm00001d046509,Zm00001d046539
26421,Zm00001d046509,Zm00001d046513
26422,Zm00001d046510,Zm00001d046553
26423,Zm00001d046510,Zm00001d046579
26424,Zm00001d046510,Zm00001d046616
26425,Zm00001d046526,Zm00001d046529
26426,Zm00001d046526,Zm00001d046530
26427,Zm00001d046529,Zm00001d046530
26428,Zm00001d046529,Zm00001d046533
26429,Zm00001d046529,Zm00001d046538
26430,Zm00001d046530,Zm00001d046539
26431,Zm00001d046531,Zm00001d046538
26432,Zm00001d046531,Zm00001d046533
26433,Zm00001d046533,Zm00001d046539
26434,Zm00001d046533,Zm00001d046534
26435,Zm00001d046533,Zm00001d046538
26436,Zm00001d046533,Zm00001d046554
26437,Zm00001d046535,Zm00001d046537
26438,Zm00001d046537,Zm00001d046539
26439,Zm00001d046538,Zm00001d046545
26440,Zm00001d046538,Zm00001d046581
26441,Zm00001d046538,Zm00001d046625
26442,Zm00001d046540,Zm00001d046554
26443,Zm00001d046540,Zm00001d046579
26444,Zm00001d046540,Zm00001d046588
26445,Zm00001d046540,Zm00001d046599
26446,Zm00001d046540,Zm00001d046613
26447,Zm00001d046540,Zm00001d046545
26448,Zm00001d046545,Zm00001d046579
26449,Zm00001d046545,Zm00001d046553
26450,Zm00001d046545,Zm00001d046588
26451,Zm00001d046549,Zm00001d046554
26452,Zm00001d027141,Zm00001d046553
26453,Zm00001d027141,Zm00001d046561
26454,Zm00001d046554,Zm00001d046555
26455,Zm00001d046554,Zm00001d046558
26456,Zm00001d046554,Zm00001d046561
26457,Zm00001d046554,Zm00001d046568
26458,Zm00001d046554,Zm00001d046574
26459,Zm00001d046554,Zm00001d046579
26460,Zm00001d046554,Zm00001d027142
26461,Zm00001d046554,Zm00001d046599
26462,Zm00001d046554,Zm00001d046624
26463,Zm00001d046555,Zm00001d046561
26464,Zm00001d046555,Zm00001d046558
26465,Zm00001d046558,Zm00001d046561
26466,Zm00001d046561,Zm00001d046579
26467,Zm00001d046561,Zm00001d046564
26468,Zm00001d046561,Zm00001d046568
26469,Zm00001d046562,Zm00001d046563
26470,Zm00001d046562,Zm00001d046574
26471,Zm00001d046562,Zm00001d046655
26472,Zm00001d046563,Zm00001d046564
26473,Zm00001d046563,Zm00001d046568
26474,Zm00001d046569,Zm00001d046574
26475,Zm00001d046569,Zm00001d046579
26476,Zm00001d046569,Zm00001d046581
26477,Zm00001d046569,Zm00001d046593
26478,Zm00001d046569,Zm00001d046587
26479,Zm00001d046574,Zm00001d046581
26480,Zm00001d046574,Zm00001d046601
26481,Zm00001d046574,Zm00001d046579
26482,Zm00001d046574,Zm00001d027142
26483,Zm00001d046579,Zm00001d046591
26484,Zm00001d046579,Zm00001d046601
26485,Zm00001d046579,Zm00001d046587
26486,Zm00001d046579,Zm00001d046593
26487,Zm00001d046579,Zm00001d046683
26488,Zm00001d046579,Zm00001d046580
26489,Zm00001d046579,Zm00001d027142
26490,Zm00001d046581,Zm00001d046595
26491,Zm00001d046581,Zm00001d046616
26492,Zm00001d046581,Zm00001d027142
26493,Zm00001d046581,Zm00001d046593
26494,Zm00001d046581,Zm00001d046601
26495,Zm00001d046581,Zm00001d046587
26496,Zm00001d046581,Zm00001d046628
26497,Zm00001d027142,Zm00001d046591
26498,Zm00001d027142,Zm00001d046587
26499,Zm00001d027142,Zm00001d046593
26500,Zm00001d046587,Zm00001d046593
26501,Zm00001d046588,Zm00001d046601
26502,Zm00001d046588,Zm00001d046616
26503,Zm00001d046588,Zm00001d046595
26504,Zm00001d046591,Zm00001d046593
26505,Zm00001d046591,Zm00001d046601
26506,Zm00001d046593,Zm00001d046601
26507,Zm00001d046593,Zm00001d046616
26508,Zm00001d046593,Zm00001d046595
26509,Zm00001d046593,Zm00001d046599
26510,Zm00001d046595,Zm00001d046616
26511,Zm00001d046595,Zm00001d046596
26512,Zm00001d046595,Zm00001d046599
26513,Zm00001d046595,Zm00001d046600
26514,Zm00001d046599,Zm00001d046600
26515,Zm00001d046599,Zm00001d046628
26516,Zm00001d027143,Zm00001d046600
26517,Zm00001d046601,Zm00001d046655
26518,Zm00001d046601,Zm00001d046602
26519,Zm00001d046601,Zm00001d046603
26520,Zm00001d046602,Zm00001d046603
26521,Zm00001d046615,Zm00001d046628
26522,Zm00001d046616,Zm00001d046624
26523,Zm00001d046616,Zm00001d046630
26524,Zm00001d046616,Zm00001d046621
26525,Zm00001d046616,Zm00001d046625
26526,Zm00001d046624,Zm00001d046625
26527,Zm00001d046624,Zm00001d046628
26528,Zm00001d046624,Zm00001d046717
26529,Zm00001d046625,Zm00001d046628
26530,Zm00001d046625,Zm00001d046630
26531,Zm00001d046625,Zm00001d046655
26532,Zm00001d046625,Zm00001d046642
26533,Zm00001d046625,Zm00001d046676
26534,Zm00001d046628,Zm00001d046739
26535,Zm00001d046628,Zm00001d046630
26536,Zm00001d046628,Zm00001d046655
26537,Zm00001d046628,Zm00001d046683
26538,Zm00001d046630,Zm00001d046642
26539,Zm00001d046630,Zm00001d046655
26540,Zm00001d046632,Zm00001d046634
26541,Zm00001d046634,Zm00001d046642
26542,Zm00001d046642,Zm00001d046655
26543,Zm00001d046644,Zm00001d046649
26544,Zm00001d046652,Zm00001d046654
26545,Zm00001d046655,Zm00001d046656
26546,Zm00001d046655,Zm00001d046690
26547,Zm00001d046655,Zm00001d046676
26548,Zm00001d046655,Zm00001d046802
26549,Zm00001d046656,Zm00001d027148
26550,Zm00001d046656,Zm00001d046661
26551,Zm00001d046660,Zm00001d046661
26552,Zm00001d046664,Zm00001d046665
26553,Zm00001d046664,Zm00001d046667
26554,Zm00001d046672,Zm00001d046676
26555,Zm00001d046672,Zm00001d046680
26556,Zm00001d046673,Zm00001d046675
26557,Zm00001d046673,Zm00001d046676
26558,Zm00001d046673,Zm00001d046680
26559,Zm00001d046679,Zm00001d046688
26560,Zm00001d046681,Zm00001d046683
26561,Zm00001d046681,Zm00001d046691
26562,Zm00001d046681,Zm00001d046682
26563,Zm00001d046682,Zm00001d046683
26564,Zm00001d046683,Zm00001d046810
26565,Zm00001d046683,Zm00001d046688
26566,Zm00001d046683,Zm00001d046691
26567,ENSRNA049450358,Zm00001d046687
26568,ENSRNA049450358,Zm00001d027149
26569,Zm00001d046687,Zm00001d027149
26570,Zm00001d046700,Zm00001d046705
26571,Zm00001d046700,Zm00001d046717
26572,Zm00001d046706,Zm00001d046711
26573,Zm00001d046706,Zm00001d046713
26574,Zm00001d046711,Zm00001d046713
26575,Zm00001d046714,Zm00001d046717
26576,ENSRNA049450362,Zm00001d046717
26577,Zm00001d046717,Zm00001d046719
26578,Zm00001d046717,Zm00001d046722
26579,Zm00001d046717,Zm00001d046729
26580,Zm00001d046717,Zm00001d046739
26581,Zm00001d046718,Zm00001d046719
26582,Zm00001d046719,Zm00001d046729
26583,Zm00001d046719,Zm00001d046722
26584,Zm00001d046722,Zm00001d046739
26585,Zm00001d046722,Zm00001d046767
26586,Zm00001d046722,Zm00001d046729
26587,Zm00001d046723,Zm00001d046725
26588,Zm00001d046723,Zm00001d046728
26589,Zm00001d046729,Zm00001d046742
26590,Zm00001d046739,Zm00001d046742
26591,Zm00001d046739,Zm00001d046749
26592,Zm00001d046739,Zm00001d046745
26593,Zm00001d046740,Zm00001d046742
26594,Zm00001d046740,Zm00001d046745
26595,Zm00001d046749,Zm00001d046865
26596,Zm00001d046749,Zm00001d047068
26597,Zm00001d046755,Zm00001d046759
26598,Zm00001d046758,Zm00001d046759
26599,Zm00001d046759,Zm00001d046761
26600,Zm00001d046759,Zm00001d046764
26601,Zm00001d046761,Zm00001d046764
26602,Zm00001d046765,Zm00001d046767
26603,Zm00001d046767,Zm00001d046774
26604,Zm00001d046774,Zm00001d046777
26605,Zm00001d046777,Zm00001d046778
26606,Zm00001d046784,Zm00001d046788
26607,Zm00001d046788,Zm00001d046790
26608,Zm00001d046788,Zm00001d046793
26609,Zm00001d046793,Zm00001d046794
26610,Zm00001d046793,Zm00001d046805
26611,Zm00001d046793,Zm00001d046810
26612,Zm00001d046793,Zm00001d046798
26613,Zm00001d046793,Zm00001d046800
26614,Zm00001d046795,Zm00001d046800
26615,Zm00001d046802,Zm00001d046810
26616,Zm00001d046802,Zm00001d046805
26617,ENSRNA049450785,Zm00001d046805
26618,ENSRNA049450785,Zm00001d046810
26619,Zm00001d046805,Zm00001d046809
26620,Zm00001d046805,Zm00001d046856
26621,Zm00001d046805,Zm00001d046889
26622,Zm00001d046805,Zm00001d046810
26623,Zm00001d046810,Zm00001d046940
26624,Zm00001d046810,Zm00001d046811
26625,Zm00001d046810,Zm00001d046818
26626,Zm00001d046819,Zm00001d046823
26627,Zm00001d046823,Zm00001d046824
26628,Zm00001d046827,Zm00001d046831
26629,Zm00001d046827,Zm00001d046835
26630,Zm00001d046828,Zm00001d046831
26631,Zm00001d046831,Zm00001d046889
26632,Zm00001d046831,Zm00001d046834
26633,Zm00001d046831,Zm00001d046835
26634,Zm00001d046834,Zm00001d046835
26635,Zm00001d046835,Zm00001d046838
26636,Zm00001d046835,Zm00001d046856
26637,Zm00001d046836,Zm00001d046837
26638,Zm00001d046836,Zm00001d046838
26639,Zm00001d046836,Zm00001d046853
26640,Zm00001d046837,Zm00001d046856
26641,Zm00001d046837,Zm00001d046838
26642,Zm00001d046838,Zm00001d046865
26643,Zm00001d046838,Zm00001d046905
26644,Zm00001d046840,ENSRNA049450384
26645,Zm00001d046840,Zm00001d046853
26646,ENSRNA049450384,Zm00001d046850
26647,ENSRNA049450384,Zm00001d046853
26648,ENSRNA049450384,Zm00001d046865
26649,Zm00001d046850,Zm00001d046853
26650,Zm00001d046856,Zm00001d046889
26651,Zm00001d046859,Zm00001d046866
26652,Zm00001d046865,Zm00001d046940
26653,Zm00001d046865,Zm00001d046866
26654,Zm00001d046866,Zm00001d046889
26655,Zm00001d046883,Zm00001d046888
26656,Zm00001d046889,Zm00001d046928
26657,Zm00001d046889,Zm00001d046896
26658,Zm00001d046889,Zm00001d046941
26659,Zm00001d046889,Zm00001d046890
26660,Zm00001d046889,Zm00001d046893
26661,Zm00001d046889,Zm00001d046891
26662,Zm00001d046889,Zm00001d046937
26663,Zm00001d046890,Zm00001d046893
26664,Zm00001d046891,Zm00001d046894
26665,Zm00001d046891,Zm00001d046896
26666,Zm00001d046898,Zm00001d046905
26667,Zm00001d046900,Zm00001d046905
26668,Zm00001d046905,Zm00001d046918
26669,Zm00001d046905,Zm00001d046936
26670,Zm00001d046910,Zm00001d046915
26671,Zm00001d046910,Zm00001d046913
26672,Zm00001d046910,Zm00001d046914
26673,Zm00001d046913,Zm00001d046914
26674,Zm00001d046913,Zm00001d046915
26675,Zm00001d046914,Zm00001d046918
26676,Zm00001d046914,Zm00001d046915
26677,Zm00001d046916,Zm00001d046919
26678,Zm00001d046916,Zm00001d046917
26679,Zm00001d046918,Zm00001d046937
26680,Zm00001d046918,Zm00001d046940
26681,Zm00001d046919,Zm00001d046923
26682,Zm00001d046919,NA
26683,Zm00001d046922,Zm00001d046936
26684,Zm00001d046922,Zm00001d046988
26685,Zm00001d046923,Zm00001d046936
26686,Zm00001d046928,Zm00001d046933
26687,Zm00001d046928,Zm00001d046940
26688,Zm00001d046928,Zm00001d047015
26689,Zm00001d046928,Zm00001d046936
26690,Zm00001d046928,Zm00001d046930
26691,Zm00001d046930,Zm00001d046933
26692,Zm00001d046930,Zm00001d046936
26693,Zm00001d046933,Zm00001d046935
26694,Zm00001d046936,Zm00001d046958
26695,Zm00001d046936,Zm00001d047015
26696,Zm00001d046937,Zm00001d046973
26697,Zm00001d046937,Zm00001d047107
26698,Zm00001d046937,Zm00001d046945
26699,Zm00001d046938,Zm00001d027156
26700,Zm00001d046940,Zm00001d046959
26701,Zm00001d046940,Zm00001d046967
26702,Zm00001d046940,Zm00001d046973
26703,Zm00001d046940,Zm00001d047015
26704,Zm00001d046940,Zm00001d047044
26705,Zm00001d046940,Zm00001d047089
26706,Zm00001d046940,Zm00001d047106
26707,Zm00001d046940,Zm00001d047216
26708,Zm00001d046941,Zm00001d046970
26709,Zm00001d046942,Zm00001d046953
26710,Zm00001d046942,Zm00001d046958
26711,Zm00001d046942,Zm00001d046996
26712,Zm00001d046942,Zm00001d046999
26713,Zm00001d046942,Zm00001d047105
26714,Zm00001d046942,Zm00001d046945
26715,Zm00001d046949,Zm00001d046950
26716,Zm00001d046949,Zm00001d046952
26717,Zm00001d046949,Zm00001d046953
26718,Zm00001d046949,Zm00001d046959
26719,Zm00001d046950,Zm00001d046952
26720,Zm00001d046950,Zm00001d046953
26721,Zm00001d046952,Zm00001d046953
26722,Zm00001d046953,Zm00001d046958
26723,Zm00001d046953,Zm00001d046959
26724,Zm00001d046958,Zm00001d046967
26725,Zm00001d046958,Zm00001d046959
26726,Zm00001d046959,Zm00001d046960
26727,Zm00001d046959,Zm00001d046967
26728,Zm00001d046959,Zm00001d047103
26729,Zm00001d046959,Zm00001d046966
26730,Zm00001d046961,Zm00001d047018
26731,Zm00001d046961,Zm00001d046966
26732,Zm00001d046961,Zm00001d046971
26733,Zm00001d046961,Zm00001d046963
26734,Zm00001d046963,Zm00001d046966
26735,Zm00001d046963,Zm00001d046967
26736,Zm00001d046966,Zm00001d047041
26737,Zm00001d046966,Zm00001d046967
26738,Zm00001d046967,Zm00001d046968
26739,Zm00001d046970,Zm00001d046999
26740,Zm00001d046970,Zm00001d047015
26741,Zm00001d046970,Zm00001d046971
26742,Zm00001d046970,Zm00001d046972
26743,Zm00001d046970,Zm00001d046978
26744,Zm00001d046971,Zm00001d046972
26745,Zm00001d046973,Zm00001d047015
26746,Zm00001d046973,Zm00001d046974
26747,Zm00001d046973,Zm00001d046978
26748,Zm00001d046975,Zm00001d046978
26749,Zm00001d046978,Zm00001d047013
26750,Zm00001d046979,Zm00001d047015
26751,Zm00001d046979,Zm00001d046981
26752,Zm00001d046981,Zm00001d046986
26753,Zm00001d046988,Zm00001d047015
26754,Zm00001d046988,Zm00001d047089
26755,Zm00001d046988,Zm00001d047125
26756,Zm00001d046995,Zm00001d046996
26757,Zm00001d046996,Zm00001d046997
26758,Zm00001d046998,Zm00001d046999
26759,Zm00001d046999,Zm00001d047012
26760,Zm00001d046999,Zm00001d047006
