Annotation1,Annotation2,ChIN,ID
Zm00001d034499,Zm00001d034509,65,23069
Zm00001d034500,Zm00001d034509,65,23070
Zm00001d034502,Zm00001d034509,65,23071
Zm00001d034503,Zm00001d034509,65,23072
Zm00001d034501,Zm00001d034509,65,23073
Zm00001d034507,Zm00001d034508,65,23074
Zm00001d034507,Zm00001d034509,65,23075
Zm00001d034510,Zm00001d034511,65,23076
Zm00001d034508,Zm00001d034512,65,23077
Zm00001d034509,Zm00001d034512,65,23078
Zm00001d034508,Zm00001d034513,65,23079
Zm00001d034509,Zm00001d034513,65,23080
Zm00001d034511,Zm00001d034512,65,23081
Zm00001d034511,Zm00001d034513,65,23082
Zm00001d034512,Zm00001d034514,65,23083
Zm00001d034513,Zm00001d034514,65,23084
Zm00001d034514,Zm00001d034515,65,23085
Zm00001d034512,Zm00001d034516,65,23086
Zm00001d034513,Zm00001d034516,65,23087
Zm00001d034515,Zm00001d034518,65,23088
Zm00001d034515,Zm00001d034517,65,23089
Zm00001d034516,Zm00001d034518,65,23090
Zm00001d034516,Zm00001d034517,65,23091
Zm00001d034516,Zm00001d034519,65,23092
Zm00001d034516,Zm00001d034520,65,23093
Zm00001d034516,Zm00001d034521,65,23094
Zm00001d034516,Zm00001d034522,65,23095
Zm00001d034516,Zm00001d034523,65,23096
Zm00001d034518,Zm00001d034519,65,23097
Zm00001d034517,Zm00001d034519,65,23098
Zm00001d034518,Zm00001d034520,65,23099
Zm00001d034517,Zm00001d034520,65,23100
Zm00001d034518,Zm00001d034521,65,23101
Zm00001d034517,Zm00001d034521,65,23102
Zm00001d034518,Zm00001d034522,65,23103
Zm00001d034517,Zm00001d034522,65,23104
Zm00001d034518,Zm00001d034523,65,23105
Zm00001d034517,Zm00001d034523,65,23106
Zm00001d034519,Zm00001d034526,65,23107
Zm00001d034520,Zm00001d034526,65,23108
Zm00001d034521,Zm00001d034526,65,23109
Zm00001d034522,Zm00001d034526,65,23110
Zm00001d034523,Zm00001d034526,65,23111
Zm00001d034519,Zm00001d034524,65,23112
Zm00001d034520,Zm00001d034524,65,23113
Zm00001d034521,Zm00001d034524,65,23114
Zm00001d034522,Zm00001d034524,65,23115
Zm00001d034523,Zm00001d034524,65,23116
Zm00001d034519,Zm00001d034525,65,23117
Zm00001d034520,Zm00001d034525,65,23118
Zm00001d034521,Zm00001d034525,65,23119
Zm00001d034522,Zm00001d034525,65,23120
Zm00001d034523,Zm00001d034525,65,23121
Zm00001d034526,Zm00001d034527,65,23122
Zm00001d034524,Zm00001d034527,65,23123
Zm00001d034525,Zm00001d034527,65,23124
Zm00001d034526,Zm00001d034528,65,23125
Zm00001d034524,Zm00001d034528,65,23126
Zm00001d034525,Zm00001d034528,65,23127
Zm00001d034526,Zm00001d034529,65,23128
Zm00001d034524,Zm00001d034529,65,23129
Zm00001d034525,Zm00001d034529,65,23130
Zm00001d034527,Zm00001d034528,65,23131
Zm00001d034527,Zm00001d034529,65,23132
Zm00001d034526,Zm00001d034529,65,23133
Zm00001d034524,Zm00001d034529,65,23134
Zm00001d034525,Zm00001d034529,65,23135
Zm00001d034526,Zm00001d034531,65,23136
Zm00001d034524,Zm00001d034531,65,23137
Zm00001d034525,Zm00001d034531,65,23138
Zm00001d034529,Zm00001d034531,65,23139
Zm00001d034526,Zm00001d034532,65,23140
Zm00001d034524,Zm00001d034532,65,23141
Zm00001d034525,Zm00001d034532,65,23142
Zm00001d034531,Zm00001d034532,65,23143
Zm00001d034531,Zm00001d034534,65,23144
Zm00001d034531,Zm00001d034533,65,23145
Zm00001d034532,Zm00001d034534,65,23146
Zm00001d034532,Zm00001d034533,65,23147
Zm00001d034534,Zm00001d034546,65,23148
Zm00001d034533,Zm00001d034546,65,23149
Zm00001d034532,Zm00001d034547,65,23150
Zm00001d034532,Zm00001d034548,65,23151
Zm00001d034534,Zm00001d034547,65,23152
Zm00001d034533,Zm00001d034547,65,23153
Zm00001d034534,Zm00001d034548,65,23154
Zm00001d034533,Zm00001d034548,65,23155
Zm00001d034546,Zm00001d034547,65,23156
Zm00001d034546,Zm00001d034548,65,23157
Zm00001d034534,Zm00001d034550,65,23158
Zm00001d034533,Zm00001d034550,65,23159
Zm00001d034547,Zm00001d034550,65,23160
Zm00001d034548,Zm00001d034550,65,23161
Zm00001d034550,Zm00001d034552,65,23162
Zm00001d034547,Zm00001d034555,65,23163
Zm00001d034548,Zm00001d034555,65,23164
Zm00001d034547,Zm00001d034558,65,23165
Zm00001d034548,Zm00001d034558,65,23166
Zm00001d034555,Zm00001d034558,65,23167
Zm00001d034555,Zm00001d034559,65,23168
Zm00001d034558,Zm00001d034559,65,23169
Zm00001d034559,Zm00001d034560,65,23170
Zm00001d034559,Zm00001d034561,65,23171
Zm00001d034559,Zm00001d034563,65,23172
Zm00001d034559,Zm00001d034562,65,23173
Zm00001d034560,Zm00001d034563,65,23174
Zm00001d034561,Zm00001d034563,65,23175
Zm00001d034560,Zm00001d034562,65,23176
Zm00001d034561,Zm00001d034562,65,23177
Zm00001d034559,Zm00001d034564,65,23178
Zm00001d034559,Zm00001d034565,65,23179
Zm00001d034559,Zm00001d034566,65,23180
Zm00001d034560,Zm00001d034564,65,23181
Zm00001d034561,Zm00001d034564,65,23182
Zm00001d034560,Zm00001d034565,65,23183
Zm00001d034561,Zm00001d034565,65,23184
Zm00001d034560,Zm00001d034566,65,23185
Zm00001d034561,Zm00001d034566,65,23186
Zm00001d034563,Zm00001d034564,65,23187
Zm00001d034562,Zm00001d034564,65,23188
Zm00001d034563,Zm00001d034565,65,23189
Zm00001d034562,Zm00001d034565,65,23190
Zm00001d034563,Zm00001d034566,65,23191
Zm00001d034562,Zm00001d034566,65,23192
Zm00001d034564,Zm00001d034568,65,23193
Zm00001d034565,Zm00001d034568,65,23194
Zm00001d034566,Zm00001d034568,65,23195
Zm00001d034564,Zm00001d034569,65,23196
Zm00001d034565,Zm00001d034569,65,23197
Zm00001d034566,Zm00001d034569,65,23198
Zm00001d034547,Zm00001d034571,65,23199
Zm00001d034548,Zm00001d034571,65,23200
Zm00001d034568,Zm00001d034571,65,23201
Zm00001d034569,Zm00001d034571,65,23202
Zm00001d034564,Zm00001d034572,65,23203
Zm00001d034565,Zm00001d034572,65,23204
Zm00001d034566,Zm00001d034572,65,23205
Zm00001d034568,Zm00001d034572,65,23206
Zm00001d034569,Zm00001d034572,65,23207
Zm00001d034577,Zm00001d034581,1,23208
Zm00001d034588,Zm00001d034590,216,23209
Zm00001d034588,Zm00001d034591,216,23210
Zm00001d034588,Zm00001d034592,216,23211
Zm00001d034590,Zm00001d034591,216,23212
Zm00001d034590,Zm00001d034592,216,23213
Zm00001d028613,Zm00001d034594,216,23214
Zm00001d028612,Zm00001d034594,216,23215
Zm00001d028613,Zm00001d034596,216,23216
Zm00001d028612,Zm00001d034596,216,23217
Zm00001d028613,Zm00001d034595,216,23218
Zm00001d028612,Zm00001d034595,216,23219
Zm00001d034591,Zm00001d034594,216,23220
Zm00001d034592,Zm00001d034594,216,23221
Zm00001d034591,Zm00001d034596,216,23222
Zm00001d034592,Zm00001d034596,216,23223
Zm00001d034591,Zm00001d034595,216,23224
Zm00001d034592,Zm00001d034595,216,23225
Zm00001d034594,Zm00001d034597,216,23226
Zm00001d034596,Zm00001d034597,216,23227
Zm00001d034595,Zm00001d034597,216,23228
Zm00001d034143,Zm00001d034598,216,23229
Zm00001d034597,Zm00001d034598,216,23230
Zm00001d034597,Zm00001d034600,216,23231
Zm00001d034597,Zm00001d034601,216,23232
Zm00001d034597,Zm00001d034602,216,23233
Zm00001d034597,Zm00001d034604,216,23234
Zm00001d034600,Zm00001d034601,216,23235
Zm00001d034600,Zm00001d034602,216,23236
Zm00001d034600,Zm00001d034604,216,23237
Zm00001d034601,Zm00001d034606,216,23238
Zm00001d034602,Zm00001d034606,216,23239
Zm00001d034604,Zm00001d034606,216,23240
Zm00001d034605,Zm00001d034606,216,23241
Zm00001d034608,Zm00001d034609,1,23242
Zm00001d028996,Zm00001d034615,216,23243
Zm00001d028995,Zm00001d034615,216,23244
Zm00001d034611,Zm00001d034615,216,23245
Zm00001d034601,Zm00001d034616,216,23246
Zm00001d034602,Zm00001d034616,216,23247
Zm00001d034604,Zm00001d034616,216,23248
Zm00001d034611,Zm00001d034616,216,23249
Zm00001d030305,Zm00001d034617,1,23250
Zm00001d034618,Zm00001d034620,2,23251
Zm00001d034619,Zm00001d034620,2,23252
Zm00001d034620,Zm00001d034621,2,23253
Zm00001d034627,Zm00001d034629,1,23254
Zm00001d034628,Zm00001d034629,1,23255
Zm00001d034635,Zm00001d034636,1,23256
Zm00001d033683,Zm00001d034642,204,23257
Zm00001d033683,Zm00001d034641,204,23258
Zm00001d033876,Zm00001d034649,204,23259
Zm00001d034643,Zm00001d034649,204,23260
Zm00001d034644,Zm00001d034649,204,23261
Zm00001d034642,Zm00001d034650,204,23262
Zm00001d034641,Zm00001d034650,204,23263
Zm00001d034643,Zm00001d034650,204,23264
Zm00001d034644,Zm00001d034650,204,23265
Zm00001d034651,Zm00001d034653,204,23266
Zm00001d034642,Zm00001d034655,204,23267
Zm00001d034641,Zm00001d034655,204,23268
Zm00001d034650,Zm00001d034655,204,23269
Zm00001d034655,Zm00001d034663,204,23270
Zm00001d034655,Zm00001d034662,204,23271
Zm00001d034655,Zm00001d034664,204,23272
Zm00001d034659,Zm00001d034663,204,23273
Zm00001d034660,Zm00001d034663,204,23274
Zm00001d034659,Zm00001d034662,204,23275
Zm00001d034660,Zm00001d034662,204,23276
Zm00001d034659,Zm00001d034664,204,23277
Zm00001d034660,Zm00001d034664,204,23278
Zm00001d034663,Zm00001d034665,204,23279
Zm00001d034662,Zm00001d034665,204,23280
Zm00001d034664,Zm00001d034665,204,23281
Zm00001d034663,Zm00001d034666,204,23282
Zm00001d034662,Zm00001d034666,204,23283
Zm00001d034664,Zm00001d034666,204,23284
Zm00001d034665,Zm00001d034667,204,23285
Zm00001d034666,Zm00001d034667,204,23286
Zm00001d034665,Zm00001d034668,204,23287
Zm00001d034666,Zm00001d034668,204,23288
Zm00001d034667,Zm00001d034669,204,23289
Zm00001d034668,Zm00001d034669,204,23290
Zm00001d034670,Zm00001d034671,14,23291
Zm00001d034671,Zm00001d034671,14,23292
Zm00001d034670,Zm00001d034672,14,23293
Zm00001d034671,Zm00001d034672,14,23294
Zm00001d034671,Zm00001d034673,14,23295
Zm00001d034672,Zm00001d034673,14,23296
Zm00001d034673,Zm00001d034675,14,23297
Zm00001d034673,Zm00001d034676,14,23298
Zm00001d034007,Zm00001d034677,14,23299
Zm00001d034008,Zm00001d034677,14,23300
Zm00001d034007,Zm00001d034678,14,23301
Zm00001d034008,Zm00001d034678,14,23302
Zm00001d034675,Zm00001d034677,14,23303
Zm00001d034676,Zm00001d034677,14,23304
Zm00001d034675,Zm00001d034678,14,23305
Zm00001d034676,Zm00001d034678,14,23306
Zm00001d034675,Zm00001d034679,14,23307
Zm00001d034676,Zm00001d034679,14,23308
Zm00001d034675,Zm00001d034681,14,23309
Zm00001d034676,Zm00001d034681,14,23310
Zm00001d034675,Zm00001d034680,14,23311
Zm00001d034676,Zm00001d034680,14,23312
Zm00001d034677,Zm00001d034679,14,23313
Zm00001d034678,Zm00001d034679,14,23314
Zm00001d034677,Zm00001d034681,14,23315
Zm00001d034678,Zm00001d034681,14,23316
Zm00001d034677,Zm00001d034680,14,23317
Zm00001d034678,Zm00001d034680,14,23318
Zm00001d034675,Zm00001d034679,14,23319
Zm00001d034676,Zm00001d034679,14,23320
Zm00001d034677,Zm00001d034679,14,23321
Zm00001d034678,Zm00001d034679,14,23322
Zm00001d034679,Zm00001d034682,14,23323
Zm00001d034681,Zm00001d034682,14,23324
Zm00001d034680,Zm00001d034682,14,23325
Zm00001d034688,Zm00001d034700,12,23326
Zm00001d034689,Zm00001d034700,12,23327
Zm00001d034692,Zm00001d034700,12,23328
Zm00001d034700,Zm00001d034701,12,23329
Zm00001d034702,Zm00001d034703,12,23330
Zm00001d034702,Zm00001d034705,12,23331
Zm00001d034702,Zm00001d034706,12,23332
Zm00001d034710,Zm00001d034711,1,23333
Zm00001d034713,Zm00001d034714,2,23334
Zm00001d034713,Zm00001d034715,2,23335
Zm00001d034714,Zm00001d034717,2,23336
Zm00001d034715,Zm00001d034717,2,23337
Zm00001d034344,Zm00001d034722,204,23338
Zm00001d034345,Zm00001d034722,204,23339
Zm00001d034344,Zm00001d034721,204,23340
Zm00001d034345,Zm00001d034721,204,23341
Zm00001d034663,Zm00001d034722,204,23342
Zm00001d034662,Zm00001d034722,204,23343
Zm00001d034664,Zm00001d034722,204,23344
Zm00001d034663,Zm00001d034721,204,23345
Zm00001d034662,Zm00001d034721,204,23346
Zm00001d034664,Zm00001d034721,204,23347
Zm00001d034719,Zm00001d034722,204,23348
Zm00001d034718,Zm00001d034722,204,23349
Zm00001d034719,Zm00001d034721,204,23350
Zm00001d034718,Zm00001d034721,204,23351
Zm00001d034722,Zm00001d034723,204,23352
Zm00001d034721,Zm00001d034723,204,23353
Zm00001d034722,Zm00001d034724,204,23354
Zm00001d034721,Zm00001d034724,204,23355
Zm00001d034723,Zm00001d034725,204,23356
Zm00001d034724,Zm00001d034725,204,23357
Zm00001d034723,Zm00001d034727,204,23358
Zm00001d034724,Zm00001d034727,204,23359
Zm00001d034723,Zm00001d034726,204,23360
Zm00001d034724,Zm00001d034726,204,23361
Zm00001d034727,Zm00001d034729,204,23362
Zm00001d034726,Zm00001d034729,204,23363
Zm00001d034727,Zm00001d034729,204,23364
Zm00001d034726,Zm00001d034729,204,23365
Zm00001d034727,Zm00001d034729,204,23366
Zm00001d034727,Zm00001d034730,204,23367
Zm00001d034726,Zm00001d034730,204,23368
Zm00001d034729,Zm00001d034730,204,23369
Zm00001d034732,Zm00001d034733,5,23370
Zm00001d034733,Zm00001d034734,5,23371
Zm00001d034733,Zm00001d034735,5,23372
Zm00001d034733,Zm00001d034736,5,23373
Zm00001d034734,Zm00001d034736,5,23374
Zm00001d034739,Zm00001d034749,16,23375
Zm00001d030834,Zm00001d034750,16,23376
Zm00001d030834,Zm00001d034751,16,23377
Zm00001d034750,Zm00001d034753,16,23378
Zm00001d034751,Zm00001d034753,16,23379
Zm00001d034750,Zm00001d034754,16,23380
Zm00001d034751,Zm00001d034754,16,23381
Zm00001d034750,Zm00001d034752,16,23382
Zm00001d034751,Zm00001d034752,16,23383
Zm00001d034749,Zm00001d034755,16,23384
Zm00001d034749,Zm00001d034756,16,23385
Zm00001d034753,Zm00001d034755,16,23386
Zm00001d034754,Zm00001d034755,16,23387
Zm00001d034752,Zm00001d034755,16,23388
Zm00001d034753,Zm00001d034756,16,23389
Zm00001d034754,Zm00001d034756,16,23390
Zm00001d034752,Zm00001d034756,16,23391
Zm00001d034753,Zm00001d034757,16,23392
Zm00001d034754,Zm00001d034757,16,23393
Zm00001d034752,Zm00001d034757,16,23394
Zm00001d034753,Zm00001d034760,16,23395
Zm00001d034754,Zm00001d034760,16,23396
Zm00001d034752,Zm00001d034760,16,23397
Zm00001d034753,Zm00001d034758,16,23398
Zm00001d034754,Zm00001d034758,16,23399
Zm00001d034752,Zm00001d034758,16,23400
Zm00001d034753,Zm00001d034759,16,23401
Zm00001d034754,Zm00001d034759,16,23402
Zm00001d034752,Zm00001d034759,16,23403
Zm00001d034755,Zm00001d034757,16,23404
Zm00001d034756,Zm00001d034757,16,23405
Zm00001d034755,Zm00001d034760,16,23406
Zm00001d034756,Zm00001d034760,16,23407
Zm00001d034755,Zm00001d034758,16,23408
Zm00001d034756,Zm00001d034758,16,23409
Zm00001d034755,Zm00001d034759,16,23410
Zm00001d034756,Zm00001d034759,16,23411
Zm00001d034760,Zm00001d034763,1,23412
Zm00001d034761,Zm00001d034763,1,23413
Zm00001d034757,Zm00001d034766,16,23414
Zm00001d034760,Zm00001d034766,16,23415
Zm00001d034758,Zm00001d034766,16,23416
Zm00001d034759,Zm00001d034766,16,23417
Zm00001d034757,Zm00001d034767,16,23418
Zm00001d034760,Zm00001d034767,16,23419
Zm00001d034758,Zm00001d034767,16,23420
Zm00001d034759,Zm00001d034767,16,23421
Zm00001d034757,Zm00001d034768,16,23422
Zm00001d034760,Zm00001d034768,16,23423
Zm00001d034758,Zm00001d034768,16,23424
Zm00001d034759,Zm00001d034768,16,23425
Zm00001d034757,Zm00001d034769,16,23426
Zm00001d034760,Zm00001d034769,16,23427
Zm00001d034758,Zm00001d034769,16,23428
Zm00001d034759,Zm00001d034769,16,23429
Zm00001d034757,Zm00001d034770,16,23430
Zm00001d034760,Zm00001d034770,16,23431
Zm00001d034758,Zm00001d034770,16,23432
Zm00001d034759,Zm00001d034770,16,23433
Zm00001d034766,Zm00001d034770,16,23434
Zm00001d034767,Zm00001d034770,16,23435
Zm00001d034768,Zm00001d034770,16,23436
Zm00001d034769,Zm00001d034770,16,23437
Zm00001d034766,Zm00001d034771,16,23438
Zm00001d034767,Zm00001d034771,16,23439
Zm00001d034768,Zm00001d034771,16,23440
Zm00001d034769,Zm00001d034771,16,23441
Zm00001d034766,Zm00001d034772,16,23442
Zm00001d034767,Zm00001d034772,16,23443
Zm00001d034768,Zm00001d034772,16,23444
Zm00001d034769,Zm00001d034772,16,23445
Zm00001d034779,Zm00001d034781,14,23446
Zm00001d034779,Zm00001d034782,14,23447
Zm00001d034781,Zm00001d034782,14,23448
Zm00001d034779,Zm00001d034783,14,23449
Zm00001d034779,Zm00001d034784,14,23450
Zm00001d034781,Zm00001d034783,14,23451
Zm00001d034781,Zm00001d034784,14,23452
Zm00001d034782,Zm00001d034783,14,23453
Zm00001d034782,Zm00001d034784,14,23454
Zm00001d034783,Zm00001d034787,14,23455
Zm00001d034784,Zm00001d034787,14,23456
Zm00001d034783,Zm00001d034788,14,23457
Zm00001d034784,Zm00001d034788,14,23458
Zm00001d034787,Zm00001d034790,14,23459
Zm00001d034788,Zm00001d034790,14,23460
Zm00001d034783,Zm00001d034793,14,23461
Zm00001d034784,Zm00001d034793,14,23462
Zm00001d034783,Zm00001d034795,14,23463
Zm00001d034784,Zm00001d034795,14,23464
Zm00001d034783,Zm00001d034796,14,23465
Zm00001d034784,Zm00001d034796,14,23466
Zm00001d034787,Zm00001d034793,14,23467
Zm00001d034788,Zm00001d034793,14,23468
Zm00001d034787,Zm00001d034795,14,23469
Zm00001d034788,Zm00001d034795,14,23470
Zm00001d034787,Zm00001d034796,14,23471
Zm00001d034788,Zm00001d034796,14,23472
Zm00001d034790,Zm00001d034793,14,23473
Zm00001d034790,Zm00001d034795,14,23474
Zm00001d034790,Zm00001d034796,14,23475
Zm00001d034793,Zm00001d034797,14,23476
Zm00001d034795,Zm00001d034797,14,23477
Zm00001d034796,Zm00001d034797,14,23478
Zm00001d034797,Zm00001d034799,14,23479
Zm00001d034800,Zm00001d034804,7,23480
Zm00001d034801,Zm00001d034804,7,23481
Zm00001d034800,Zm00001d034805,7,23482
Zm00001d034801,Zm00001d034805,7,23483
Zm00001d034802,Zm00001d034804,7,23484
Zm00001d034802,Zm00001d034805,7,23485
Zm00001d034803,Zm00001d034804,7,23486
Zm00001d034803,Zm00001d034805,7,23487
Zm00001d034804,Zm00001d034807,7,23488
Zm00001d034805,Zm00001d034807,7,23489
Zm00001d034804,Zm00001d034808,7,23490
Zm00001d034805,Zm00001d034808,7,23491
Zm00001d034804,Zm00001d034809,7,23492
Zm00001d034805,Zm00001d034809,7,23493
Zm00001d034814,Zm00001d034817,3,23494
Zm00001d034813,Zm00001d034817,3,23495
Zm00001d034814,Zm00001d034818,3,23496
Zm00001d034813,Zm00001d034818,3,23497
Zm00001d034817,Zm00001d034822,3,23498
Zm00001d034818,Zm00001d034822,3,23499
Zm00001d031979,Zm00001d034824,1,23500
Zm00001d034826,Zm00001d034828,21,23501
Zm00001d034826,Zm00001d034829,21,23502
Zm00001d034826,Zm00001d034830,21,23503
Zm00001d034828,Zm00001d034832,21,23504
Zm00001d034829,Zm00001d034832,21,23505
Zm00001d034830,Zm00001d034832,21,23506
Zm00001d034832,Zm00001d034833,21,23507
Zm00001d034833,Zm00001d034834,21,23508
Zm00001d034834,Zm00001d034835,21,23509
Zm00001d034834,Zm00001d034836,21,23510
Zm00001d034834,Zm00001d034837,21,23511
Zm00001d034836,Zm00001d034838,21,23512
Zm00001d034837,Zm00001d034838,21,23513
Zm00001d034838,Zm00001d034840,21,23514
Zm00001d034838,Zm00001d034841,21,23515
Zm00001d034838,Zm00001d034842,21,23516
Zm00001d034839,Zm00001d034840,21,23517
Zm00001d034839,Zm00001d034841,21,23518
Zm00001d034839,Zm00001d034842,21,23519
Zm00001d034840,Zm00001d034848,21,23520
Zm00001d034841,Zm00001d034848,21,23521
Zm00001d034842,Zm00001d034848,21,23522
Zm00001d034840,Zm00001d034849,21,23523
Zm00001d034841,Zm00001d034849,21,23524
Zm00001d034842,Zm00001d034849,21,23525
Zm00001d034848,Zm00001d034849,21,23526
Zm00001d034848,Zm00001d034852,21,23527
Zm00001d034848,Zm00001d034854,21,23528
Zm00001d034848,Zm00001d034851,21,23529
Zm00001d034849,Zm00001d034852,21,23530
Zm00001d034849,Zm00001d034854,21,23531
Zm00001d034849,Zm00001d034851,21,23532
Zm00001d034855,Zm00001d034857,3,23533
Zm00001d034855,Zm00001d034856,3,23534
Zm00001d034857,Zm00001d034858,3,23535
Zm00001d034856,Zm00001d034858,3,23536
Zm00001d034858,Zm00001d034859,3,23537
Zm00001d030602,Zm00001d034865,29,23538
Zm00001d034862,Zm00001d034865,29,23539
Zm00001d034863,Zm00001d034865,29,23540
Zm00001d034865,Zm00001d034866,29,23541
Zm00001d034865,Zm00001d034867,29,23542
Zm00001d034866,Zm00001d034868,29,23543
Zm00001d034867,Zm00001d034868,29,23544
Zm00001d034866,Zm00001d034869,29,23545
Zm00001d034867,Zm00001d034869,29,23546
Zm00001d034868,Zm00001d034874,29,23547
Zm00001d034869,Zm00001d034874,29,23548
Zm00001d034868,Zm00001d034875,29,23549
Zm00001d034869,Zm00001d034875,29,23550
Zm00001d034868,Zm00001d034876,29,23551
Zm00001d034869,Zm00001d034876,29,23552
Zm00001d034870,Zm00001d034874,29,23553
Zm00001d034870,Zm00001d034875,29,23554
Zm00001d034870,Zm00001d034876,29,23555
Zm00001d034871,Zm00001d034874,29,23556
Zm00001d034871,Zm00001d034875,29,23557
Zm00001d034871,Zm00001d034876,29,23558
Zm00001d034874,Zm00001d034877,29,23559
Zm00001d034875,Zm00001d034877,29,23560
Zm00001d034876,Zm00001d034877,29,23561
Zm00001d034874,Zm00001d034878,29,23562
Zm00001d034875,Zm00001d034878,29,23563
Zm00001d034876,Zm00001d034878,29,23564
Zm00001d034876,Zm00001d034877,29,23565
Zm00001d034876,Zm00001d034878,29,23566
Zm00001d034874,Zm00001d034879,29,23567
Zm00001d034875,Zm00001d034879,29,23568
Zm00001d034876,Zm00001d034879,29,23569
Zm00001d034874,Zm00001d034880,29,23570
Zm00001d034875,Zm00001d034880,29,23571
Zm00001d034876,Zm00001d034880,29,23572
Zm00001d034877,Zm00001d034879,29,23573
Zm00001d034878,Zm00001d034879,29,23574
Zm00001d034877,Zm00001d034880,29,23575
Zm00001d034878,Zm00001d034880,29,23576
Zm00001d034877,Zm00001d034882,29,23577
Zm00001d034878,Zm00001d034882,29,23578
Zm00001d034879,Zm00001d034883,29,23579
Zm00001d034880,Zm00001d034883,29,23580
Zm00001d034879,Zm00001d034884,29,23581
Zm00001d034880,Zm00001d034884,29,23582
Zm00001d034879,Zm00001d034885,29,23583
Zm00001d034880,Zm00001d034885,29,23584
